,Unfunny,Somewhat funny,Funny,Caption,Score,Precision
2773,39,4,0,'TRUST ME. IT WILL BE A BETTER LIFE',1.0930232558139534,0.04481972612369448
267,40,2,1,"So I hear you need a new scarecrow. Well, one question: how much does the job pay?",1.0930232558139534,0.055823181223160837
3072,40,2,1,Welcome to Trump-free Travel!,1.0930232558139534,0.055823181223160837
230,40,2,1,I'm hoping to borrow a selfie stick.,1.0930232558139534,0.055823181223160837
170,40,2,1,"Welcome! Sorry about the anal probe, but we're serious about keeping galactic travel safe.",1.0930232558139534,0.055823181223160837
2878,41,0,2,"Mr. President, it's been years.",1.0930232558139534,0.06498959358193226
2407,39,4,0,We received your signal. Take me to The Fonz.,1.0930232558139534,0.04481972612369448
2899,40,2,1,"Sorry, we're gluten free-- you'll have to leave your wheat sheaves behind.",1.0930232558139534,0.055823181223160837
138,40,2,1,"Yes, Zebulon. Let's talk.",1.0930232558139534,0.055823181223160837
248,39,4,0,How would you like to be the first to participate in interplanetary crop rotation?,1.0930232558139534,0.04481972612369448
321,39,4,0,"A Triple, Venti, Soy, No Foam Latte?",1.0930232558139534,0.04481972612369448
2946,40,2,1,Klaatu is asking for more melons.,1.0930232558139534,0.055823181223160837
3419,40,2,1,We forget – when did you say Election Day is?,1.0930232558139534,0.055823181223160837
2955,39,4,0,We are from the planet Shoo-Fly Pie and we'd like to ask you a few questions.,1.0930232558139534,0.04481972612369448
2646,40,2,1,Dick Cheney recruits patriots for his new neoconservative planet.,1.0930232558139534,0.055823181223160837
3105,39,4,0,One word: Plastics,1.0930232558139534,0.04481972612369448
3250,40,2,1,Take me to your leader. But only if we can get there before Inauguration Day.,1.0930232558139534,0.055823181223160837
3600,39,4,0,"Before you enter, I should inform you that my mission is concerned with the harvesting of edible substances.",1.0930232558139534,0.04481972612369448
3638,39,4,0,"I'm positive, I didn't seed the icloud.",1.0930232558139534,0.04481972612369448
3194,39,4,0,You lucky duck! Our new probe is out of this world. Come on in!,1.0930232558139534,0.04481972612369448
2497,40,2,1,"GMO, Gmosin",1.0930232558139534,0.055823181223160837
2535,39,4,0,"Welcome aboard, You've been vetted for a new reality show called, 'Farmers in Space' .",1.0930232558139534,0.04481972612369448
300,40,2,1,"Sorry about the crop circle, old chap, but we were in the neighborhood and were hoping you'd be up to being a fourth at bridge.",1.0930232558139534,0.055823181223160837
3187,40,2,1,"Please come in, mi casa es su casa. Hell, you Mexican?",1.0930232558139534,0.055823181223160837
3234,39,4,0,Hello! We don't get many farmers.,1.0930232558139534,0.04481972612369448
3186,39,4,0,This will really raise the GMO controversy to a whole new level!,1.0930232558139534,0.04481972612369448
3660,39,4,0,Somewhere where I don't have to be Certified Organic.,1.0930232558139534,0.04481972612369448
3227,40,2,1,Sarah Palin wanted us to thank you personally for supporting Trump.,1.0930232558139534,0.055823181223160837
3224,39,4,0,"Welcome aboard the Interstellar Harvester, specializing in free-range white meat!",1.0930232558139534,0.04481972612369448
3301,39,4,0,"We're switching to corn ethanol, thanks for your cooperation.",1.0930232558139534,0.04481972612369448
2592,40,2,1,Workers unite!,1.0930232558139534,0.055823181223160837
219,39,4,0,Usually the summonses are *after* the election.,1.0930232558139534,0.04481972612369448
2452,39,4,0,Can I count on your vote this November?,1.0930232558139534,0.04481972612369448
2329,39,4,0,"Greetings, Earthling! Take me to your Trump.",1.0930232558139534,0.04481972612369448
3150,40,2,1,GMO friend or foe?,1.0930232558139534,0.055823181223160837
2604,39,4,0,We're calling it the Farm to Flying Saucer to Table movement.,1.0930232558139534,0.04481972612369448
3323,40,2,1,Welcome stranger. Can you help make America great again?,1.0930232558139534,0.055823181223160837
2959,40,4,0,"I know things look bad right now, but the election will be over in November.",1.0909090909090908,0.04384025656094653
4309,42,0,2,"Wait, this isn't Maple Street...",1.0909090909090908,0.06353056744742798
3941,42,0,2,If you want me to take you to my leader we better get going.,1.0909090909090908,0.06353056744742798
1213,40,4,0,"Spoken with an alien accent, ""leader"" and ""weeder"" are often confused.",1.0909090909090908,0.04384025656094653
1248,40,4,0,"Welcome, Wizard of Oz.",1.0909090909090908,0.04384025656094653
1139,40,4,0,"Welcome, Joe. So glad you can make it because we are in dire need of a real down-to-earth guy like you up there.",1.0909090909090908,0.04384025656094653
4025,41,2,1,"""Klaatu barada, um, HOWDEE!?",1.0909090909090908,0.054580679253385125
2075,41,2,1,But why would you want to pay me to draw circles in my corn field?,1.0909090909090908,0.054580679253385125
4247,41,2,1,"You nearly had me going there, when you took me to see Donald Trump!",1.0909090909090908,0.054580679253385125
257,40,4,0,"Take me anywhere, as long as there isn't a Democrat or Republican party.",1.0909090909090908,0.04384025656094653
1615,40,4,0,"Get inside,...we want to take you to the world of better farm subsidies.",1.0909090909090908,0.04384025656094653
2818,41,2,1,"Oh! Hey, bro! I wasn't expecting you to drop by.""",1.0909090909090908,0.054580679253385125
3497,40,4,0,We're a little low on fuel.,1.0909090909090908,0.04384025656094653
2028,41,2,1,Are you interested in discussing a new way of doing that farm-to-table thing?,1.0909090909090908,0.054580679253385125
1965,41,2,1,Just think of me as far-out Kansas.,1.0909090909090908,0.054580679253385125
430,41,2,1,Thank god you came. The presidential elections are in November and I need the get off this planet asap.,1.0909090909090908,0.054580679253385125
2960,42,0,2,"I'm your great, great, great grandson returning from our gap-century trip to Jupiter.",1.0909090909090908,0.06353056744742798
568,40,4,0,"Howdy, is this Trump headquarters?",1.0909090909090908,0.04384025656094653
3934,41,2,1,"Hello! Is your farm for sale, by any chance?",1.0909090909090908,0.054580679253385125
3310,41,2,1,Jimmy Hoffa. I knew you would be back!,1.0909090909090908,0.054580679253385125
794,40,4,0,Did you bring the Taco Bell!?,1.0909090909090908,0.04384025656094653
4486,40,4,0,"Just got our crew's referendum results-- ETexit won. Hasta la vista, baby!",1.0909090909090908,0.04384025656094653
234,41,2,1,Sorry it took so long to get back to you.,1.0909090909090908,0.054580679253385125
786,40,4,0,Your circles are now complete.,1.0909090909090908,0.04384025656094653
2346,41,2,1,Trump said that wall would keep all of your kind out.,1.0909090909090908,0.054580679253385125
889,41,2,1,"Remember, all the produce you deliver has to be non-GMO and gluten-free.",1.0909090909090908,0.054580679253385125
4539,40,4,0,Thank God you came! We ran out of organic micro-greens three planetary invasions ago.,1.0909090909090908,0.04384025656094653
3099,41,2,1,"Appreciate yer 23 light year trip to get here, Xebon, but yer too dang early again. Corn’ll be perfect in about three more weeks – see ya then.",1.0909090909090908,0.054580679253385125
833,41,2,1,"Congratulations, we read your crop circle, you're the winner of our 5 billion light year trip around the universe!",1.0909090909090908,0.054580679253385125
3337,34,3,0,"Welcome to the Bliss. And yes, I am a real hallucination.",1.0810810810810811,0.045493265488117475
1744,36,1,1,"Thank you for your time, sir. Eminent domain is wonderful, wouldn't you agree?",1.0789473684210527,0.058204267603313695
3478,37,1,1,Greetings! I would love your vote in the Iowa caucus to be President of the Milky Way.,1.0769230769230769,0.05672833888524614
330,36,3,0,Do y'all eat fried chicken?,1.0769230769230769,0.04322703745761662
2936,37,1,1,Welcome to our spaceship sir. You'll be a strange creature.,1.0769230769230769,0.05672833888524614
4444,38,1,1,Welcome sir. Guessing there weren't any lights to turn off on your way out.,1.075,0.055325377864931344
1448,37,3,0,Farm to table? Thank goodness. We were worried we'd missed your moment.,1.075,0.04217636961434866
902,37,3,0,He won't make America great - it's a good choice.,1.075,0.04217636961434866
4132,37,3,0,Take me to your your soybeans.,1.075,0.04217636961434866
2641,38,1,1,Can you spare any change?,1.075,0.055325377864931344
3733,38,1,1,Best crop dusting I've ever had.,1.075,0.055325377864931344
2593,37,3,0,Welcome to our 'locally-sourced' program!,1.075,0.04217636961434866
3734,37,3,0,You don't look like the aliens Donald Trump talks about.,1.075,0.04217636961434866
150,37,3,0,Come in so we can best serve you!,1.075,0.04217636961434866
2326,37,3,0,"Take us to your...wait, no, any leader but Donald Trump",1.075,0.04217636961434866
2267,37,3,0,"Whadya mean ""we're not in Kansas anymore""?",1.075,0.04217636961434866
2471,37,3,0,Is this your first time being probed???,1.075,0.04217636961434866
4552,37,3,0,I thought President Trump built a wall.,1.075,0.04217636961434866
958,37,3,0,We come from the planet Trumpania. Your crops are gonna be yuge; really yuge!,1.075,0.04217636961434866
1107,38,1,1,"Welcome back, Fnxxxrp. How was Brooklyn?",1.075,0.055325377864931344
4383,37,3,0,"No, thank you. My daughter's greatest wish is to travel.",1.075,0.04217636961434866
2970,38,1,1,You start on Monday.,1.075,0.055325377864931344
3708,37,3,0,Soooo...should I call you an Uber?,1.075,0.04217636961434866
1068,37,3,0,3000 tons of GMO corn at $200 per ton? Done!,1.075,0.04217636961434866
968,37,3,0,You're doing a fine job with the crop dusting.,1.075,0.04217636961434866
2382,37,3,0,I need to speak with you about the government's agricultural subsidies program.,1.075,0.04217636961434866
3581,39,1,1,You will be safe with us. We dwell 614 light years left of the Trump galaxy. But you won't be in Kansas anymore.,1.0731707317073171,0.05399010639311867
788,38,3,0,"Well, there goes that Wall idea...",1.0731707317073171,0.04117547077105886
1019,39,1,1,It's never too early to start a campaign ... may I count on your vote in the next Presidential caucus?,1.0731707317073171,0.05399010639311867
15,38,3,0,"Yes , the service is out of this world ...",1.0731707317073171,0.04117547077105886
4343,38,3,0,Can I borrow your cattle prod?,1.0731707317073171,0.04117547077105886
4355,38,3,0,But are you a GMO?,1.0731707317073171,0.04117547077105886
422,38,3,0,And we have great corn subsidies.,1.0731707317073171,0.04117547077105886
178,39,1,1,"Yes, yes we do speak American.",1.0731707317073171,0.05399010639311867
1062,38,3,0,"Not to worry, I am not a GMO.",1.0731707317073171,0.04117547077105886
424,38,3,0,"We love the pose. First you work those rows with hoes, and then you sows what grows.",1.0731707317073171,0.04117547077105886
1747,38,3,0,Hi! Space-age crop rings at your service. Ready for that free estimate?,1.0731707317073171,0.04117547077105886
703,38,3,0,"Greetings, I am from the Intergalactic Federation of Governments and I am here to help.",1.0731707317073171,0.04117547077105886
569,38,3,0,Hello Earthling. We need a Lyft!,1.0731707317073171,0.04117547077105886
425,39,1,1,Welcome aboard. Where's the family?,1.0731707317073171,0.05399010639311867
3019,38,3,0,"No, I haven't seen your daughter this evening.",1.0731707317073171,0.04117547077105886
962,39,1,1,Thank you for your hospitality and you're welcome to come visit us.,1.0731707317073171,0.05399010639311867
4049,38,3,0,Thank you for coming. Trump's poll numbers are up.,1.0731707317073171,0.04117547077105886
2578,39,1,1,We heard you make great hat boxes. Can you also make great helmet boxes?,1.0731707317073171,0.05399010639311867
3939,38,3,0,E---------------------------T-----------------------,1.0731707317073171,0.04117547077105886
1115,38,3,0,"Hi there, I am your presumptive Alien presidential nominee. When you called for outside help, I came as soon as I could.",1.0731707317073171,0.04117547077105886
3285,38,3,0,Welcome To Publishers Weekly.,1.0731707317073171,0.04117547077105886
243,39,1,1,"I wonder why he is landing here, wait why is he taking the farmer away and what is he going to do to him?!",1.0731707317073171,0.05399010639311867
1853,38,3,0,Our Commander Potato Head needs Your expertise...,1.0731707317073171,0.04117547077105886
2977,38,3,0,Can I get fries with that?,1.0731707317073171,0.04117547077105886
3954,38,3,0,Don't Worry It's Gluten Free,1.0731707317073171,0.04117547077105886
303,39,1,1,"Greetings, and Welcome to our AstroPub! We recommend the grass-fed beef.",1.0731707317073171,0.05399010639311867
3967,38,3,0,"No, Iowa...best corn this side of Jupiter.",1.0731707317073171,0.04117547077105886
2532,39,1,1,"Believe me, the hands match the halo.",1.0731707317073171,0.05399010639311867
2967,38,3,0,HELLO: I REPRESENT TRANSGENIC CROPS CORPORATION LTD.,1.0731707317073171,0.04117547077105886
3611,38,3,0,Your offer to continue living on Earth is rejected.,1.0731707317073171,0.04117547077105886
3989,38,3,0,Welcome aboard. Your daughter's been waiting for you.,1.0731707317073171,0.04117547077105886
3608,38,3,0,catfished,1.0731707317073171,0.04117547077105886
1771,39,1,1,"My ag extension said you're the man to see about ethanol. Man, you are out there!",1.0731707317073171,0.05399010639311867
1191,39,1,1,Welcome aboard! Del Martian Foods needs farmers.,1.0731707317073171,0.05399010639311867
1682,38,3,0,"Sorry, but a teleporter wasn't included as a feature when I bought it.",1.0731707317073171,0.04117547077105886
942,39,1,1,"Well if Trump won we were moving to Canada, and since Hillary won...",1.0731707317073171,0.05399010639311867
