rank,funny,somewhat_funny,unfunny,count,score,precision,contest,caption
4798,0,5,64,69,1.0724637681159421,0.03143919678531251,552,"Mister, you're in the wrong cartoon. Row, Row, Row your boat....indeed!"
4798,2,1,66,69,1.0724637681159421,0.04290615356235848,552,Looks like you forgot step #2 after 'Drydock.'
4798,0,5,64,69,1.0724637681159421,0.03143919678531251,552,this just goes to show you that you cannot milk a cow with a monkey wrench
4798,1,3,65,69,1.0724637681159421,0.03761223941765693,552,Is global warming evaporating the rising sea?
4798,1,3,65,69,1.0724637681159421,0.03761223941765693,552,Where is the boat.
4798,0,5,64,69,1.0724637681159421,0.03143919678531251,552,I told you the crawl stroke was the fastest!
4798,1,3,65,69,1.0724637681159421,0.03761223941765693,552,Can I join your Rowing Dryland workout?
4798,0,5,64,69,1.0724637681159421,0.03143919678531251,552,"You're no Leonardo DiCaprio, get in the boat Ted"
4798,0,5,64,69,1.0724637681159421,0.03143919678531251,552,too good to wander the old fashioned way?
4798,0,5,64,69,1.0724637681159421,0.03143919678531251,552,"You're sure you're not a terrorist, then?"
4798,0,5,64,69,1.0724637681159421,0.03143919678531251,552,"I distinctly saw you do rock, then you changed it to scissors at the last second."
4798,0,5,64,69,1.0724637681159421,0.03143919678531251,552,"I'm pissed, because I've been following your wake for 2 days, in the wrong direction!"
4798,2,1,66,69,1.0724637681159421,0.04290615356235848,552,You doofus Michael!
4798,0,5,64,69,1.0724637681159421,0.03143919678531251,552,We may be taking this resolution too seriously
4798,0,5,64,69,1.0724637681159421,0.03143919678531251,552,It's time to concede the nonexistence of an oasis.
4798,1,3,65,69,1.0724637681159421,0.03761223941765693,552,"'Anyone can swim the English Channel,' eh?"
4798,1,3,65,69,1.0724637681159421,0.03761223941765693,552,Just row by on your mirage!
4798,0,5,64,69,1.0724637681159421,0.03143919678531251,552,"Ahoy Captain, could you accommodate a Quartermaster on board?"
4798,1,3,65,69,1.0724637681159421,0.03761223941765693,552,"Well Bob, if ""Performance Art"" has no audience, how can this be in the Zeitgeist?"
4798,2,1,66,69,1.0724637681159421,0.04290615356235848,552,It's just not the same without T-Pain.
4798,0,5,64,69,1.0724637681159421,0.03143919678531251,552,meh...it's a living..
4798,1,3,65,69,1.0724637681159421,0.03761223941765693,552,Now row back before I lose my mind
4798,1,3,65,69,1.0724637681159421,0.03761223941765693,552,I am not going to stand on the dock waiting for you to return.
4798,0,5,64,69,1.0724637681159421,0.03143919678531251,552,"If that's Theseus, don't tell him I'm here."
4798,1,3,65,69,1.0724637681159421,0.03761223941765693,552,"Listen, genius, I've already checked. And clearly, there's no goddamn water or else I wouldn't be here now would I you moron!"
4798,1,3,65,69,1.0724637681159421,0.03761223941765693,552,Was that boat cheap? Did you buy it on sail?
4798,0,5,64,69,1.0724637681159421,0.03143919678531251,552,"Hey, is that Trump thing still goin' on?"
4798,1,3,65,69,1.0724637681159421,0.03761223941765693,552,That lucky old sun has nothing to do but roll around heaven all day!
4798,1,3,65,69,1.0724637681159421,0.03761223941765693,552,"Hey, no more global warming reality show applicants, that was last week!"
4798,0,5,64,69,1.0724637681159421,0.03143919678531251,552,I don't care if they call it the Dune Sea!
4798,0,5,64,69,1.0724637681159421,0.03143919678531251,552,"Get in Loser, we're going shopping."
4798,0,5,64,69,1.0724637681159421,0.03143919678531251,552,Do realize there is no water for 50 miles?
4798,1,3,65,69,1.0724637681159421,0.03761223941765693,552,"I know about your pony, Johnson, but just because there's a lot of sand here, it doesn't mean that there's got to be an ocean."
4798,1,3,65,69,1.0724637681159421,0.03761223941765693,552,You too?
4798,0,5,64,69,1.0724637681159421,0.03143919678531251,552,It could've been walking on water...
4798,1,3,65,69,1.0724637681159421,0.03761223941765693,552,My turn for back exercise on the rowing machine.
4798,1,3,65,69,1.0724637681159421,0.03761223941765693,552,"When I said let's head to Silicon Valley, this is not what I had in mind!"
4798,0,5,64,69,1.0724637681159421,0.03143919678531251,552,You're needed back at the ark. Noah has had a major allergy attack.
4798,1,3,65,69,1.0724637681159421,0.03761223941765693,552,Cousin Melvin? Is that you?
4798,1,3,65,69,1.0724637681159421,0.03761223941765693,552,"""I signed up for the desert island cartoon."" (Island is italicized)"
4798,0,5,64,69,1.0724637681159421,0.03143919678531251,552,"Hey, I was gonna eat that!"
4798,0,5,64,69,1.0724637681159421,0.03143919678531251,552,"Think fate, dude-- we were both christened Sandy."
4798,0,5,64,69,1.0724637681159421,0.03143919678531251,552,"Well, I'm not doing the backstroke!"
4798,0,5,64,69,1.0724637681159421,0.03143919678531251,552,What's the point of going faster when you don't have a destination?
4798,1,3,65,69,1.0724637681159421,0.03761223941765693,552,You're right. Those pink mustaches were so creepy.
4798,0,5,64,69,1.0724637681159421,0.03143919678531251,552,I refuse to spit on your meta hallucination!
4798,1,3,65,69,1.0724637681159421,0.03761223941765693,552,"I said ""The other way, we're leaving - not arriving!"""
4798,2,1,66,69,1.0724637681159421,0.04290615356235848,552,I just wanted to to know that I'm vegan.
4798,1,3,65,69,1.0724637681159421,0.03761223941765693,552,"Oops, I think you caught a sand crab."
4798,1,3,65,69,1.0724637681159421,0.03761223941765693,552,I thought they were killing Obamacare not the Affordable Care Act!
4798,0,5,64,69,1.0724637681159421,0.03143919678531251,552,"Might ye spare me a drop o' your bilgewater, matey?"
4798,1,3,65,69,1.0724637681159421,0.03761223941765693,552,"Al, we kept telling everyone climate change is real!"
4798,1,3,65,69,1.0724637681159421,0.03761223941765693,552,"My turn, you boring, lazy, back-paddler."
4798,0,5,64,69,1.0724637681159421,0.03143919678531251,552,I thought I saw water. Why aren't you moving?
4798,2,1,66,69,1.0724637681159421,0.04290615356235848,552,I told you we should have gone with the motorboat.
4798,0,5,64,69,1.0724637681159421,0.03143919678531251,552,You have to help yourself before you help others
4798,1,3,65,69,1.0724637681159421,0.03761223941765693,552,"I've heard of ""ship of the desert"" but this is ridiculous!"
4798,0,5,64,69,1.0724637681159421,0.03143919678531251,552,"Dude, I'm beginning to think there never was a honey-hole..."
4798,1,3,65,69,1.0724637681159421,0.03761223941765693,552,Stop attracting the sharks.
4798,1,3,65,69,1.0724637681159421,0.03761223941765693,552,"You're Captain Gilligan, huh? Okay, now things are beginning to make sense."
4798,0,5,64,69,1.0724637681159421,0.03143919678531251,552,"2057, Nestlé Board of Directors reunion."
4798,1,3,65,69,1.0724637681159421,0.03761223941765693,552,Well... at least he was right about that border wall!
4798,0,5,64,69,1.0724637681159421,0.03143919678531251,552,"Regrettably, notwithstanding the Trump Presidency, we're both screwed."
4798,0,5,64,69,1.0724637681159421,0.03143919678531251,552,"If you don't eat it, I'll have to throw it away."
4798,1,3,65,69,1.0724637681159421,0.03761223941765693,552,Am I hallucinating or is that a boat in the desert?
4798,2,1,66,69,1.0724637681159421,0.04290615356235848,552,We're the Trumps! Just like the Manson Family but without the laughs!
4798,1,3,65,69,1.0724637681159421,0.03761223941765693,552,I'm not a mirage but my leg-room is.
4798,1,3,65,69,1.0724637681159421,0.03761223941765693,552,"4 diamonds, 4 hearts, 4 spades, 4 No TRUMP!"
4798,0,5,64,69,1.0724637681159421,0.03143919678531251,552,Stay in the sand if you like. But my New Year's resolution is to stay grounded.
4798,1,3,65,69,1.0724637681159421,0.03761223941765693,552,"What did you do, man? Did you drink all the water?!!"
4798,0,5,64,69,1.0724637681159421,0.03143919678531251,552,Its impossible to tell if they're really connected
4798,2,1,66,69,1.0724637681159421,0.04290615356235848,552,"""Mama said there'll be days like this. / 'There'll be days like this,' my mama said."" [from ""Mama Said,"" by The Shirelles, lyric by Luther Dixon and Willie Denson]"
4798,0,5,64,69,1.0724637681159421,0.03143919678531251,552,"""no, I will not sing descant""."
4798,0,5,64,69,1.0724637681159421,0.03143919678531251,552,"No, I won't be the coxswain of your global warming denial campaign."
4798,0,5,64,69,1.0724637681159421,0.03143919678531251,552,Stop rowing! Just get the app for Flood.
4798,1,3,65,69,1.0724637681159421,0.03761223941765693,552,It was my great-grandpa's golf ball. Check again.
4798,0,5,64,69,1.0724637681159421,0.03143919678531251,552,"Row, row, row your boat - I never liked that song."
4798,0,5,64,69,1.0724637681159421,0.03143919678531251,552,"Its a mirage that you're seeing, are you losing your mind now?"
4798,1,3,65,69,1.0724637681159421,0.03761223941765693,552,Captain Ahab went the other way!
4798,2,1,66,69,1.0724637681159421,0.04290615356235848,552,Christ! What an asshole!
4798,0,5,64,69,1.0724637681159421,0.03143919678531251,552,you're my spirit animal? what kind of vision quest is this?
4798,1,3,65,69,1.0724637681159421,0.03761223941765693,552,"That's just like you, boating on a mid-summer's day."
4897,1,3,66,70,1.0714285714285714,0.03708547885348615,552,It was my wife's but I didn't want her to have it in the divorce. I figured I'd stick it to her stern.
4897,1,3,66,70,1.0714285714285714,0.03708547885348615,552,Hell's Bells Donald! Stop being such a showboat.
4897,1,3,66,70,1.0714285714285714,0.03708547885348615,552,Do you know which direction it is to 2017?
4897,0,5,65,70,1.0714285714285714,0.031004097581515386,552,row row row your boat gently up the ....
4897,0,5,65,70,1.0714285714285714,0.031004097581515386,552,"Prove you are off the Titanic, sing me 'My heart will go on.'"
4897,1,3,66,70,1.0714285714285714,0.03708547885348615,552,"Right knee, left knee. Right knee, left knee."
4897,1,3,66,70,1.0714285714285714,0.03708547885348615,552,Style isn't everything.
4897,1,3,66,70,1.0714285714285714,0.03708547885348615,552,Mock me will you?!!!
4897,0,5,65,70,1.0714285714285714,0.031004097581515386,552,Are you sure this is where the ship sank?
4897,0,5,65,70,1.0714285714285714,0.031004097581515386,552,Last night I heard a cicada.
4897,1,3,66,70,1.0714285714285714,0.03708547885348615,552,"We, the New York Rowing Club are the first to actually witness President Trump making The Hudson River Great Again!"
4897,0,5,65,70,1.0714285714285714,0.031004097581515386,552,"It's part of his ""narrative."""
4897,0,5,65,70,1.0714285714285714,0.031004097581515386,552,It doesn't concern you that one- I'm soaking wet. Two- I'm freezing. And three- I can't swim?
4897,0,5,65,70,1.0714285714285714,0.031004097581515386,552,I told you that the boat would be faster.
4897,1,3,66,70,1.0714285714285714,0.03708547885348615,552,"I told you the Vegas turn not Death Valley,damn it"
4897,1,3,66,70,1.0714285714285714,0.03708547885348615,552,Sorry I cannot pick you up! This is only for one person
4897,0,5,65,70,1.0714285714285714,0.031004097581515386,552,"You take the high road, and I'll take the low road, and I'll be to the ocean before yee."
4897,1,3,66,70,1.0714285714285714,0.03708547885348615,552,"Michael, who rowed this boat to shore? Al Eluya?"
4897,1,3,66,70,1.0714285714285714,0.03708547885348615,552,We should be so lucky that 'life is but a dream'.
4897,0,5,65,70,1.0714285714285714,0.031004097581515386,552,Does the Rime of the Ancient Mariner ring a bell?
4897,0,5,65,70,1.0714285714285714,0.031004097581515386,552,hi
4897,0,5,65,70,1.0714285714285714,0.031004097581515386,552,"I don't know about you, but I'm almost inclined to start dealing again with the traffic rat race to get to work in the morning."
4897,0,5,65,70,1.0714285714285714,0.031004097581515386,552,You can't just row row row your boat straight into my dreams! You have to take me out to dinner first.
4897,1,3,66,70,1.0714285714285714,0.03708547885348615,552,"Finally, climate change denier fesses up. ""Alt-right, alt-right, alt-right, global warming is real."""
4897,1,3,66,70,1.0714285714285714,0.03708547885348615,552,Gtg ttyl babes.
4897,1,3,66,70,1.0714285714285714,0.03708547885348615,552,"Noah, please take me along1"
4897,2,1,67,70,1.0714285714285714,0.042301435161712996,552,"You’re going to have to excuse Henry, he hasnt been himself."
4924,0,5,66,71,1.0704225352112675,0.03058085342770758,552,"Thanks for the latitude and longitude, I thought I was dragging the anchor"
4924,1,3,67,71,1.0704225352112675,0.03657325639437188,552,"No, I don't know how much further it is to San Diego."
4924,1,3,67,71,1.0704225352112675,0.03657325639437188,552,I've checked all 4 sir. You don't have a flat tire.
4924,1,3,67,71,1.0704225352112675,0.03657325639437188,552,Appointed climate denier to administer EPA-- who would've known?
4928,0,4,63,67,1.0597014925373134,0.02916443047517594,552,Didn't Trump say he could part the waters?
4928,0,4,63,67,1.0597014925373134,0.02916443047517594,552,"So Dry January hasn't chalked up to the hype for you, either?"
4928,0,4,63,67,1.0597014925373134,0.02916443047517594,552,Nigel - it's only a week until the Opening Ceremony and I am pretty sure Sir Steven Redgrave never had to train like this!
4928,1,2,64,67,1.0597014925373134,0.036094986345958875,552,"Row, row, row your boat, gently down my sand!"
4928,0,4,63,67,1.0597014925373134,0.02916443047517594,552,There's no place like home!
4928,0,4,63,67,1.0597014925373134,0.02916443047517594,552,"Well it's a little out of your way, but if you could drop me off in Timbuktu you should still be able to make Benghazi by 2019..."
4928,0,4,63,67,1.0597014925373134,0.02916443047517594,552,"Rowing across the ground ain't too profound! I'd call it an ""exercise in futility""."
4928,0,4,63,67,1.0597014925373134,0.02916443047517594,552,"If it fits, it ships."
4928,1,2,64,67,1.0597014925373134,0.036094986345958875,552,On Golden hot sand Pond
4928,0,4,63,67,1.0597014925373134,0.02916443047517594,552,Get out of that rowboat and I'll show you how to 'Just roll with the waves!'
4928,1,2,64,67,1.0597014925373134,0.036094986345958875,552,Mama told me not to come!
4928,1,2,64,67,1.0597014925373134,0.036094986345958875,552,(Reverse entry) What time do the cows come home?
4928,0,4,63,67,1.0597014925373134,0.02916443047517594,552,Told you I should've been your coxswain
4928,1,2,64,67,1.0597014925373134,0.036094986345958875,552,No sea level rise? Are climate deniers right?
4928,0,4,63,67,1.0597014925373134,0.02916443047517594,552,This is not what you are looking for.
4928,0,4,63,67,1.0597014925373134,0.02916443047517594,552,Watch out for container ships when under the bridge!
