,caption,funny,somewhat_funny,unfunny,count,score,precision,rank
3084,"If you do the sidewalk, I'll build the snowman.",0.0,0.0,7.0,7.0,1.0,0.1543033499620919,1946
3085,It's your perspective.,0.0,3.0,8.0,11.0,1.2727272727272727,0.14083575804390613,3141
3086,Mom wants her spatula back!,0.0,1.0,7.0,8.0,1.125,0.1336306209562122,3024
3087,"You ARE the best snow shoveler in the whole, wide world, Tommy! Now can we trade back?",0.0,0.0,7.0,7.0,1.0,0.1543033499620919,3161
3088,My shovel is half full,0.0,1.0,8.0,9.0,1.1111111111111112,0.11785113019775792,2871
3089,"You win this round, ballbag.",0.0,0.0,7.0,7.0,1.0,0.1543033499620919,708
3090,Stop whining about losing the coin-toss,0.0,4.0,8.0,12.0,1.3333333333333333,0.14213381090374033,2463
3091,Mom said either way you're going to grandma's.,0.0,1.0,7.0,8.0,1.125,0.1336306209562122,1860
3092,It affords more precision.,0.0,0.0,7.0,7.0,1.0,0.1543033499620919,1347
3093,Top one-tenth of the top one per cent?,1.0,0.0,8.0,9.0,1.2222222222222223,0.2222222222222222,139
3094,Think lose-lose.,0.0,1.0,7.0,8.0,1.125,0.1336306209562122,3162
3095,"Son, you know that's our display shovel.",0.0,1.0,7.0,8.0,1.125,0.1336306209562122,1854
3096,Get the drift?,0.0,0.0,7.0,7.0,1.0,0.1543033499620919,3235
3097,Compensating much?,0.0,0.0,7.0,7.0,1.0,0.1543033499620919,1343
3098,"You're right, Honey. Size really doesn't matter.",0.0,0.0,7.0,7.0,1.0,0.1543033499620919,2823
3099,Miley's here.,0.0,1.0,7.0,8.0,1.125,0.1336306209562122,2897
3100,"That's not cardiologist approved, son.",0.0,3.0,8.0,11.0,1.2727272727272727,0.14083575804390613,1945
3101,Stop shoving it over to my side.,1.0,2.0,9.0,12.0,1.3333333333333333,0.18802535827258876,2397
3102,"Thanks for offering, but I'm getting paid by the hour.",1.0,0.0,9.0,10.0,1.2,0.19999999999999998,3005
3103,"When I was your age, even the snow banks looked huge.",0.0,1.0,9.0,10.0,1.1,0.10540925533894598,3013
3104,Any other merit badges to work on after Community Service?,0.0,0.0,7.0,7.0,1.0,0.1543033499620919,93
3105,"Bend at the knees, not the waist.",0.0,1.0,6.0,7.0,1.1428571428571428,0.1543033499620919,1922
3106,What's the sport in that?,1.0,2.0,9.0,12.0,1.3333333333333333,0.18802535827258876,1161
3107,You're the one who wanted to change shovels!,0.0,2.0,8.0,10.0,1.2,0.13333333333333333,242
3108,Next I'll show him how to play Ping-Pong.,0.0,1.0,7.0,8.0,1.125,0.1336306209562122,3178
3109,"Remember, my boy, it's not the size of your shovel but how much Elvis is in your pelvis...",0.0,1.0,7.0,8.0,1.125,0.1336306209562122,151
3110,Bite me!,0.0,0.0,7.0,7.0,1.0,0.1543033499620919,2108
3111,This is almost as frustrating as the New Yorker caption contest,0.0,1.0,7.0,8.0,1.125,0.1336306209562122,1043
3112,"'Six hours, almost done, my back's killing me and NOW you're Mr. Wise Guy ?'",0.0,1.0,7.0,8.0,1.125,0.1336306209562122,418
3113,"No thank you my son, I'm deeply devoted to my minimalism",0.0,2.0,8.0,10.0,1.2,0.13333333333333333,3207
3114,And remember that when you talk to girls,0.0,1.0,7.0,8.0,1.125,0.1336306209562122,1780
3115,"Well, this experience has certainly given me a new perspective.",0.0,1.0,7.0,8.0,1.125,0.1336306209562122,3066
3116,"Remember this, ""Bigger isn't always better"".",0.0,1.0,7.0,8.0,1.125,0.1336306209562122,1989
3117,"You see son, size really doesn't matter.",0.0,1.0,7.0,8.0,1.125,0.1336306209562122,867
3118,"""Get out of the well. Stop playing with that ceiling roller and give me a help"".",0.0,0.0,7.0,7.0,1.0,0.1543033499620919,1480
3119,"Son, you are all shovel, no snow.",0.0,1.0,7.0,8.0,1.125,0.1336306209562122,3174
3120,Tell your mother I'll be in to meet her parents when I'm done.,2.0,5.0,10.0,17.0,1.5294117647058822,0.1740023465617534,859
3121,You kids and your newfangled technology.,1.0,1.0,9.0,11.0,1.2727272727272727,0.1949782780866111,1476
3122,... and toss.,0.0,1.0,7.0,8.0,1.125,0.1336306209562122,70
3123,"I'm sorry you think this is a snow job.""",0.0,1.0,7.0,8.0,1.125,0.1336306209562122,850
3124,"Put that away, we are paid by the hour.",0.0,1.0,7.0,8.0,1.125,0.1336306209562122,1617
3125,We'll discuss increasing your allowance later.,0.0,0.0,7.0,7.0,1.0,0.1543033499620919,1419
3126,"Always have the right tool for the job, son. That's what my daddy taught me.",0.0,0.0,7.0,7.0,1.0,0.1543033499620919,1565
3127,You're path-etic!,0.0,0.0,7.0,7.0,1.0,0.1543033499620919,840
3128,"Say son, choke up on it a little.",0.0,0.0,7.0,7.0,1.0,0.1543033499620919,1529
3129,At least you do not have to mow the lawn for a while.,0.0,0.0,7.0,7.0,1.0,0.1543033499620919,1276
3130,Because I'm wearing my Fitbit.,0.0,1.0,7.0,8.0,1.125,0.1336306209562122,780
3131,"My, aren't we passive-aggressive today.",0.0,0.0,7.0,7.0,1.0,0.1543033499620919,796
3132,"And that, my boy, is what ""Capitalism"" is all about. You just keep shoveling, see, and I come back later to reap the benefits.",0.0,0.0,7.0,7.0,1.0,0.1543033499620919,1021
3133,I see you've found the pool.,0.0,0.0,7.0,7.0,1.0,0.1543033499620919,1221
3134,You should see my umbrella.,0.0,0.0,7.0,7.0,1.0,0.1543033499620919,1035
3135,Arthur King thanked Mrs. Lake's stepson for his timely gift.,0.0,0.0,7.0,7.0,1.0,0.1543033499620919,2234
3136,Should have castled earlier !,0.0,0.0,7.0,7.0,1.0,0.1543033499620919,3278
3137,Kids these days are so spoiled.,1.0,1.0,9.0,11.0,1.2727272727272727,0.1949782780866111,3284
3138,A tale of two shovels.,0.0,0.0,7.0,7.0,1.0,0.1543033499620919,1053
3139,"Chip off the ""old block"", once removed.",0.0,0.0,7.0,7.0,1.0,0.1543033499620919,2336
3140,"Just how many more snow cones are you planning on making, son?",0.0,1.0,7.0,8.0,1.125,0.1336306209562122,228
3141,No ! No ! No ! I'll dig out grandma .,1.0,2.0,9.0,12.0,1.3333333333333333,0.18802535827258876,2354
3142,"Switching shovels would be more productive, but your Mother wanted it this way and she's the boss.",0.0,0.0,7.0,7.0,1.0,0.1543033499620919,2399
3143,It's all about the reps.,0.0,2.0,8.0,10.0,1.2,0.13333333333333333,2418
3144,"Back in my day, there was no such thing as ""physically impossible"".",0.0,0.0,11.0,11.0,1.0,0.09534625892455922,2128
3145,There's more to inequality than just income,0.0,0.0,7.0,7.0,1.0,0.1543033499620919,1147
3146,"Because the hard way builds character, Timmy.",0.0,1.0,7.0,8.0,1.125,0.1336306209562122,9
3147,You are a little boy who needs a big shovel so he can grow up to be a man who gives himself the small one,0.0,0.0,7.0,7.0,1.0,0.1543033499620919,2793
3148,My cardiologist sells them.,4.0,10.0,12.0,26.0,1.6923076923076923,0.14432048491764396,2517
3149,"I told you, I prefer incremental change.",0.0,2.0,7.0,9.0,1.2222222222222223,0.1469861839480328,2570
3150,"I told you: It's speed, and not size, that matter.",0.0,0.0,7.0,7.0,1.0,0.1543033499620919,3
3151,See it's easy...I'm sick and tired of little people like you complaining all the time!,0.0,1.0,7.0,8.0,1.125,0.1336306209562122,352
3152,Absolutely that's Santa's shovel!,0.0,0.0,7.0,7.0,1.0,0.1543033499620919,2606
3153,This is analogous to an argument I always have with your mom about size.,0.0,0.0,7.0,7.0,1.0,0.1543033499620919,2752
3154,"When you finish the lawn, I'll fix you a sno-cone.",0.0,0.0,7.0,7.0,1.0,0.1543033499620919,340
3155,"Your mother told you size matters, didn't she.",0.0,0.0,7.0,7.0,1.0,0.1543033499620919,1101
3156,You can do a lot with a little.,0.0,2.0,7.0,9.0,1.2222222222222223,0.1469861839480328,2653
3157,I could have used you three weeks ago.,0.0,3.0,9.0,12.0,1.25,0.13055824196677338,2668
3158,When will you learn that size doesn't matter?!,0.0,0.0,7.0,7.0,1.0,0.1543033499620919,1098
3159,"Yes, job-creation is a bitch",0.0,0.0,7.0,7.0,1.0,0.1543033499620919,434
3160,Yes I overcompensate. People with small shovels often do.,0.0,0.0,7.0,7.0,1.0,0.1543033499620919,2120
3161,See? Just lift with your knees.,1.0,2.0,9.0,12.0,1.3333333333333333,0.18802535827258876,2143
3162,That's only your perspective.,1.0,2.0,9.0,12.0,1.3333333333333333,0.18802535827258876,2103
3163,You shovel the snow. I’m curating it.,0.0,1.0,7.0,8.0,1.125,0.1336306209562122,1733
3164,Mom says size doesn't matter.,0.0,1.0,7.0,8.0,1.125,0.1336306209562122,1764
3165,School starts next month.,0.0,0.0,7.0,7.0,1.0,0.1543033499620919,3068
3166,It's heavy because it's filled with hopes and dreams,0.0,0.0,7.0,7.0,1.0,0.1543033499620919,749
3167,"Good ""d"" but I'm doin' the alley-oop for the second floor.",0.0,0.0,7.0,7.0,1.0,0.1543033499620919,1796
3168,Yes it's lighter but I'm doing more reps,0.0,2.0,8.0,10.0,1.2,0.13333333333333333,1825
3169,The little guys always have the biggest toys.,0.0,0.0,7.0,7.0,1.0,0.1543033499620919,697
3170,See what whistling while you work will do for you?,0.0,1.0,7.0,8.0,1.125,0.1336306209562122,967
3171,This would be a funny New Yorker cartoon.,0.0,1.0,7.0,8.0,1.125,0.1336306209562122,1918
3172,"Dear lord, it wasn't funny the first time...",0.0,0.0,7.0,7.0,1.0,0.1543033499620919,1938
3173,"Gee Dad, the weatherman didn't mean to shovel just one or two inches.",0.0,0.0,7.0,7.0,1.0,0.1543033499620919,597
3174,Your back hurts? What about my wrist?,1.0,3.0,9.0,13.0,1.3846153846153846,0.18040060614705497,154
3175,"No matter what your Mom says, size doesn't matter.",0.0,2.0,7.0,9.0,1.2222222222222223,0.1469861839480328,1955
3176,Want to borrow mine,0.0,0.0,7.0,7.0,1.0,0.1543033499620919,1939
3177,Why do I always have to clean up after you?,1.0,2.0,9.0,12.0,1.3333333333333333,0.18802535827258876,906
3178,Next time I get to be the grown up.,1.0,2.0,9.0,12.0,1.3333333333333333,0.18802535827258876,2950
3179,"Technically, I don't think we're violating any OSHA rules.",0.0,3.0,8.0,11.0,1.2727272727272727,0.14083575804390613,1957
3180,"Hey dad, you know you don't have Scalia on the Court to protect your rights anymore.",0.0,0.0,7.0,7.0,1.0,0.1543033499620919,661
3181,Just going to make sure that washing powder commercial is kosher.,0.0,0.0,7.0,7.0,1.0,0.1543033499620919,32
3182,let's switch shovels.,0.0,0.0,7.0,7.0,1.0,0.1543033499620919,2024
3183,In progress: A snow life mural,0.0,0.0,7.0,7.0,1.0,0.1543033499620919,1286
3184,"See jack, it's not the size that matters its the way you use it",1.0,0.0,9.0,10.0,1.2,0.19999999999999998,3256
3185,I suppose you're still using a landline too.,0.0,1.0,7.0,8.0,1.125,0.1336306209562122,61
3186,Let's have a fair exchange.,0.0,0.0,7.0,7.0,1.0,0.1543033499620919,2798
3187,The problem is you're holding it wrong.,1.0,1.0,9.0,11.0,1.2727272727272727,0.1949782780866111,3237
3188,You should do that my way.,0.0,0.0,7.0,7.0,1.0,0.1543033499620919,1175
3189,"Sometimes size does matter, Fred...",0.0,2.0,8.0,10.0,1.2,0.13333333333333333,1190
3190,We do Common Core later!!!,0.0,1.0,7.0,8.0,1.125,0.1336306209562122,1306
3191,these kids are early adapters,0.0,0.0,7.0,7.0,1.0,0.1543033499620919,1181
3192,Perspective matters!,0.0,1.0,7.0,8.0,1.125,0.1336306209562122,1088
3193,"Son, remember quality trumps quantity when offering bespoke snowflake removal services.",0.0,0.0,7.0,7.0,1.0,0.1543033499620919,1387
3194,"It's easy if you put your legs into it, like this",0.0,0.0,7.0,7.0,1.0,0.1543033499620919,1393
3195,How much more is it again for the shovel upgrade?,0.0,2.0,8.0,10.0,1.2,0.13333333333333333,933
3196,the smaller the tool the more you put into it,0.0,0.0,7.0,7.0,1.0,0.1543033499620919,1237
3197,It's not the size of the shovel. It's the volume of fried beans.,0.0,1.0,7.0,8.0,1.125,0.1336306209562122,987
3198,I'm going to make an abominable snowman.,0.0,0.0,7.0,7.0,1.0,0.1543033499620919,1292
3199,The doctor said it's best for my heart.,0.0,1.0,7.0,8.0,1.125,0.1336306209562122,294
3200,It's in the wrist.,0.0,1.0,7.0,8.0,1.125,0.1336306209562122,660
3201,Next you will be demanding a snow blower.,0.0,1.0,7.0,8.0,1.125,0.1336306209562122,140
3202,Daddy has to micromanage everything.,0.0,2.0,8.0,10.0,1.2,0.13333333333333333,1878
3203,I guess it is the motion in the ocean!,0.0,0.0,7.0,7.0,1.0,0.1543033499620919,1902
3204,I can only imagine what he's going to be like as a teenager.,0.0,0.0,7.0,7.0,1.0,0.1543033499620919,1932
3205,Now who's the one-percenter?,0.0,0.0,7.0,7.0,1.0,0.1543033499620919,159
3206,This is what happens when shovels are issued according to need!,0.0,0.0,7.0,7.0,1.0,0.1543033499620919,1981
3207,This way is more artisanal.,1.0,2.0,8.0,11.0,1.3636363636363635,0.20327890704543547,2013
3208,Remember son slow and steady wins the race.,0.0,1.0,7.0,8.0,1.125,0.1336306209562122,624
3209,"Honey, stop pitching. I told you, this isn't a bat!",0.0,0.0,7.0,7.0,1.0,0.1543033499620919,175
3210,Pathfinder. Please.,0.0,1.0,7.0,8.0,1.125,0.1336306209562122,2077
3211,"See how I use my knees, and not my back, to put the snow in the neighbor's yard?",0.0,0.0,7.0,7.0,1.0,0.1543033499620919,2088
3212,"Granny. It's not the size of what you have, but what you do with what you have.",0.0,0.0,7.0,7.0,1.0,0.1543033499620919,2122
3213,Looks like we have a future President of the United States in the family.,0.0,0.0,7.0,7.0,1.0,0.1543033499620919,2141
3214,Son you must realize age and wisdom will always win over youth!,0.0,0.0,7.0,7.0,1.0,0.1543033499620919,2144
3215,"When they tell you that size doesn't matter, don't you believe 'em.",1.0,1.0,9.0,11.0,1.2727272727272727,0.1949782780866111,2255
3216,Gotta get to the main roads 'cause I can't take another day of school called off for snow.,1.0,1.0,9.0,11.0,1.2727272727272727,0.1949782780866111,2556
3217,Found it!,0.0,1.0,7.0,8.0,1.125,0.1336306209562122,2259
3218,"Your mother is completely off base, son. Size doesn't matter.",0.0,0.0,7.0,7.0,1.0,0.1543033499620919,2872
3219,"Thanks, son, this one's fine.",0.0,1.0,7.0,8.0,1.125,0.1336306209562122,503
3220,It's not about quantity...it's about quality.,0.0,2.0,7.0,9.0,1.2222222222222223,0.1469861839480328,502
3221,Remember to lift with you knees!,0.0,0.0,7.0,7.0,1.0,0.1543033499620919,2298
3222,No Thanks - I'm trying to beat mom's Fitbit total,2.0,3.0,10.0,15.0,1.4666666666666666,0.1918994445677132,2345
3223,Holler when you find Jimmy Hoffa,1.0,0.0,9.0,10.0,1.2,0.19999999999999998,2350
3224,"Well the weatherman said two inches, that's enough outta you",0.0,0.0,7.0,7.0,1.0,0.1543033499620919,2846
3225,My purpose? My purpose is to make a man of you.,0.0,0.0,7.0,7.0,1.0,0.1543033499620919,2836
3226,"Not, I don't have snow shovel envy",0.0,2.0,8.0,10.0,1.2,0.13333333333333333,2412
3227,"Sad news...my hamster just died. So, how's your pet tiger doing?",0.0,0.0,7.0,7.0,1.0,0.1543033499620919,2510
3228,No two Flakes are alike!,0.0,1.0,7.0,8.0,1.125,0.1336306209562122,2504
3229,....and that's the difference between Hillary and Bernie's campaign funding strategies.,0.0,0.0,7.0,7.0,1.0,0.1543033499620919,2493
3230,Wanna trade?,0.0,1.0,7.0,8.0,1.125,0.1336306209562122,3037
3231,Really? Where was it?,0.0,0.0,7.0,7.0,1.0,0.1543033499620919,1827
3232,"I think I took her ""size doesn't matter"" too broadly.",0.0,1.0,7.0,8.0,1.125,0.1336306209562122,2451
3233,'This is a sample of asymmetrical warfare.',0.0,0.0,7.0,7.0,1.0,0.1543033499620919,297
3234,Put that back until your grandmother leaves.,0.0,0.0,7.0,7.0,1.0,0.1543033499620919,1522
3235,It's not the about destination it's about the journey,0.0,4.0,8.0,12.0,1.3333333333333333,0.14213381090374033,1531
3236,"Soon as we're done here, we'll switch shovels, and I'll bash your head in.",0.0,0.0,7.0,7.0,1.0,0.1543033499620919,1538
3237,It builds character!,2.0,2.0,10.0,14.0,1.4285714285714286,0.20203050891044214,288
3238,You should pay attention to the details...,0.0,1.0,7.0,8.0,1.125,0.1336306209562122,1643
3239,"Yes Son, nothing seems as it was since Trump.",0.0,0.0,7.0,7.0,1.0,0.1543033499620919,1689
3240,xx,0.0,0.0,7.0,7.0,1.0,0.1543033499620919,1641
3241,"It's from Costco, duh.",0.0,0.0,7.0,7.0,1.0,0.1543033499620919,718
3242,Here she is son... I'll dig her out.,0.0,0.0,7.0,7.0,1.0,0.1543033499620919,2620
3243,"Must get 10,000 steps......",0.0,2.0,8.0,10.0,1.2,0.13333333333333333,1076
3244,Apple's shoveling more than snow with the iShovel!,0.0,0.0,7.0,7.0,1.0,0.1543033499620919,1087
3245,"Because I'm management, that's why.",0.0,3.0,8.0,11.0,1.2727272727272727,0.14083575804390613,2166
3246,"""978,979....I was right Mr. Know it all. It takes your shovel more scoops than....heeeeyyyy",0.0,1.0,7.0,8.0,1.125,0.1336306209562122,2225
3247,The world isn’t fair . . . or efficient.,0.0,0.0,7.0,7.0,1.0,0.1543033499620919,1199
3248,I still can't tell if size matters!,0.0,0.0,7.0,7.0,1.0,0.1543033499620919,1418
3249,The question isn't who let me take your shovel; it's who is going to stop me.,0.0,0.0,7.0,7.0,1.0,0.1543033499620919,104
3250,Last one in is a rotten egg,0.0,0.0,7.0,7.0,1.0,0.1543033499620919,2288
3251,Hank and Ernie simultaneously develop a bad case of shovel envy.,0.0,2.0,7.0,9.0,1.2222222222222223,0.1469861839480328,1047
3252,I thought you like pretend games.,0.0,0.0,7.0,7.0,1.0,0.1543033499620919,2644
3253,"Chill out, it's just snow buddy. No pun intended.",0.0,0.0,7.0,7.0,1.0,0.1543033499620919,2534
3254,Are you sure you don't want to trade shovels?,0.0,0.0,7.0,7.0,1.0,0.1543033499620919,1148
3255,"Which song would you like to sing next? ""99 Bottles of Beer on the Wall"", or ""If You're Happy & You Know It, Clap Your Hands""?",0.0,1.0,7.0,8.0,1.125,0.1336306209562122,1518
3256,You should have seen the shovel your grandfather used,1.0,3.0,9.0,13.0,1.3846153846153846,0.18040060614705497,1066
3257,"What do you mean ""small""? It's technique that matters, not size.",0.0,0.0,7.0,7.0,1.0,0.1543033499620919,2637
3258,"At this rate, I should get some help from the thaw come April.",0.0,0.0,7.0,7.0,1.0,0.1543033499620919,173
3259,Son you got a big shovel that's for sure but if you don't push I'll beat your tush!,0.0,0.0,7.0,7.0,1.0,0.1543033499620919,110
3260,Watch how I do it Son. This is just one of many techniques I have for staying married to your mother.,0.0,0.0,7.0,7.0,1.0,0.1543033499620919,3081
3261,Shovel size means nothing.,0.0,0.0,7.0,7.0,1.0,0.1543033499620919,1739
3262,"That's not a shovel, this is a shovel.",0.0,1.0,8.0,9.0,1.1111111111111112,0.11785113019775792,3007
3263,"Remember son, it's not the size of the shovel, it's the motion",0.0,2.0,7.0,9.0,1.2222222222222223,0.1469861839480328,2437
3264,"Don't blame the tool, son.",1.0,2.0,9.0,12.0,1.3333333333333333,0.18802535827258876,1326
3265,Can you hand me the strawberry syrup please?,0.0,0.0,7.0,7.0,1.0,0.1543033499620919,1329
3266,"""Bring your child to work day"" for shovelers? Never again!",0.0,0.0,7.0,7.0,1.0,0.1543033499620919,2590
3267,OK. It's your turn. Bring your shovel and come and help Daddy.,0.0,0.0,6.0,6.0,1.0,0.18257418583505536,663
