caption,funny,somewhat_funny,unfunny,count,score,precision,rank,contest
He traded his life for a position as rear guard.,0.0,2.0,18.0,20.0,1.1,0.06882472016116854,3566,519
Turncoat! I bet he used to be a Democrat!,1.0,0.0,19.0,20.0,1.1,0.1,3566,519
Another NRA member: National Robin Association,1.0,0.0,19.0,20.0,1.1,0.1,3566,519
He ain't worth us!,0.0,2.0,18.0,20.0,1.1,0.06882472016116854,3566,519
I'll never understand why we signed that extradition treaty with Ted Nugent.,0.0,2.0,18.0,20.0,1.1,0.06882472016116854,3566,519
He was always a social climber,0.0,2.0,19.0,21.0,1.0952380952380951,0.06563832739090583,3680,519
"First Bernie gets one, now everybody wants one.",1.0,0.0,20.0,21.0,1.0952380952380951,0.09523809523809523,3680,519
I guess that's always the risk with public rush tickets.,0.0,2.0,19.0,21.0,1.0952380952380951,0.06563832739090583,3680,519
"He has no fear. Last week, he took a dump on Trump.",0.0,2.0,19.0,21.0,1.0952380952380951,0.06563832739090583,3680,519
"Dude, I bet that it is an interesting rear sight aiming experience.",0.0,2.0,19.0,21.0,1.0952380952380951,0.06563832739090583,3680,519
When doves cry.,1.0,0.0,20.0,21.0,1.0952380952380951,0.09523809523809523,3680,519
The other two are still in the bush.,0.0,2.0,19.0,21.0,1.0952380952380951,0.06563832739090583,3680,519
I always knew he was a bit of a Judas,0.0,2.0,19.0,21.0,1.0952380952380951,0.06563832739090583,3680,519
Life on the edge. She's probably safer there than we are here.,0.0,2.0,19.0,21.0,1.0952380952380951,0.06563832739090583,3680,519
"Why didn't we think of that, pose as decoy.",0.0,2.0,19.0,21.0,1.0952380952380951,0.06563832739090583,3680,519
They're on sentry duty as a team.,0.0,2.0,19.0,21.0,1.0952380952380951,0.06563832739090583,3680,519
"I told that bird he needs his eye's checked, but is too vain to wear glasses.",1.0,0.0,20.0,21.0,1.0952380952380951,0.09523809523809523,3680,519
Tattle Tit,0.0,2.0,19.0,21.0,1.0952380952380951,0.06563832739090583,3680,519
"Just go give her a little peck. Trust me, it will blow your mind!",0.0,2.0,19.0,21.0,1.0952380952380951,0.06563832739090583,3680,519
got to be a decoy.,0.0,2.0,19.0,21.0,1.0952380952380951,0.06563832739090583,3680,519
Woodstock he's not.,0.0,2.0,19.0,21.0,1.0952380952380951,0.06563832739090583,3680,519
A bird on the barrel never quailifiess.,1.0,0.0,20.0,21.0,1.0952380952380951,0.09523809523809523,3680,519
I think it will take more than that one to make two in the bush.,0.0,2.0,19.0,21.0,1.0952380952380951,0.06563832739090583,3680,519
And to think he used to terrorize the neighborhood!,0.0,2.0,19.0,21.0,1.0952380952380951,0.06563832739090583,3680,519
"Some type of young pigeon---a stoolie, I think.",0.0,2.0,19.0,21.0,1.0952380952380951,0.06563832739090583,3680,519
Never heed the call of the Judas Bird.,0.0,2.0,19.0,21.0,1.0952380952380951,0.06563832739090583,3680,519
How many birds in the bush are worth one on the gun?,0.0,2.0,19.0,21.0,1.0952380952380951,0.06563832739090583,3680,519
Birdie Sanders seems to be changing his tone.,0.0,2.0,19.0,21.0,1.0952380952380951,0.06563832739090583,3680,519
Don't move!,1.0,0.0,20.0,21.0,1.0952380952380951,0.09523809523809523,3680,519
"You have to hand it to clay, he's always up for a challenge.",0.0,2.0,19.0,21.0,1.0952380952380951,0.06563832739090583,3680,519
Bernie? Naw!,1.0,0.0,20.0,21.0,1.0952380952380951,0.09523809523809523,3680,519
Robin actually convinced him to go vegan except for the occasional worm.,0.0,2.0,19.0,21.0,1.0952380952380951,0.06563832739090583,3680,519
Global warming is creating some strange bedfellows!,0.0,2.0,19.0,21.0,1.0952380952380951,0.06563832739090583,3680,519
Backfire!,0.0,2.0,19.0,21.0,1.0952380952380951,0.06563832739090583,3680,519
Always grabs the safest spot for himself.,0.0,2.0,19.0,21.0,1.0952380952380951,0.06563832739090583,3680,519
I've got to stop snacking at that nearby marijuana farm.,0.0,2.0,19.0,21.0,1.0952380952380951,0.06563832739090583,3680,519
What's the saying -- a bird on the gun is worth two in the bush?,1.0,0.0,20.0,21.0,1.0952380952380951,0.09523809523809523,3680,519
Kids are so reckless these days.,0.0,2.0,19.0,21.0,1.0952380952380951,0.06563832739090583,3680,519
Relax! Wire the two in the bush.,0.0,2.0,19.0,21.0,1.0952380952380951,0.06563832739090583,3680,519
Do you think he has any idea where he's perched?,0.0,2.0,19.0,21.0,1.0952380952380951,0.06563832739090583,3680,519
Cheeky mockingbird.,0.0,2.0,19.0,21.0,1.0952380952380951,0.06563832739090583,3680,519
Brown beaker,0.0,2.0,19.0,21.0,1.0952380952380951,0.06563832739090583,3680,519
There goes that snitch,0.0,2.0,19.0,21.0,1.0952380952380951,0.06563832739090583,3680,519
He's worth as much as both of us put together.,1.0,0.0,20.0,21.0,1.0952380952380951,0.09523809523809523,3680,519
Now That's A Real Cuckoo Bird.,0.0,2.0,19.0,21.0,1.0952380952380951,0.06563832739090583,3680,519
Background checks for American gun owners are quite minimal.,0.0,2.0,19.0,21.0,1.0952380952380951,0.06563832739090583,3680,519
Rumor has it he shot her partner.,0.0,2.0,19.0,21.0,1.0952380952380951,0.06563832739090583,3680,519
Not in season show-off!,1.0,0.0,20.0,21.0,1.0952380952380951,0.09523809523809523,3680,519
Watch out! He's a shill.,0.0,2.0,19.0,21.0,1.0952380952380951,0.06563832739090583,3680,519
She was impressed by Tiananmem Square,0.0,2.0,19.0,21.0,1.0952380952380951,0.06563832739090583,3680,519
How does that saying go again?,0.0,2.0,19.0,21.0,1.0952380952380951,0.06563832739090583,3680,519
I've heard of symbiotic relationships but that's just a plain death wish.,0.0,2.0,19.0,21.0,1.0952380952380951,0.06563832739090583,3680,519
You think she's got his back?,0.0,2.0,19.0,21.0,1.0952380952380951,0.06563832739090583,3680,519
You can't tweet something like that.,1.0,0.0,20.0,21.0,1.0952380952380951,0.09523809523809523,3680,519
I'm not sure encouraging his inner bird was such a good idea.,0.0,2.0,19.0,21.0,1.0952380952380951,0.06563832739090583,3680,519
I always knew Frank was a real Benechick Arnold.,0.0,2.0,19.0,21.0,1.0952380952380951,0.06563832739090583,3680,519
I wonder what the world would be like if there was no inherited wealth.,0.0,2.0,19.0,21.0,1.0952380952380951,0.06563832739090583,3680,519
Your delusion is encroaching on our recess.,1.0,0.0,20.0,21.0,1.0952380952380951,0.09523809523809523,3680,519
IT'S IN HIS NRA,0.0,2.0,19.0,21.0,1.0952380952380951,0.06563832739090583,3680,519
Looks like junior heard us talking about how much we enjoy barrel tasting!,0.0,2.0,19.0,21.0,1.0952380952380951,0.06563832739090583,3680,519
nope that decoy just ain't working,0.0,2.0,19.0,21.0,1.0952380952380951,0.06563832739090583,3680,519
"We’re safe, Cheney looking for Harry Whittington",1.0,0.0,20.0,21.0,1.0952380952380951,0.09523809523809523,3680,519
PSSSSST..hey Harvey look left! look left!,0.0,2.0,19.0,21.0,1.0952380952380951,0.06563832739090583,3680,519
That little bird won't tell him very much if he doesn't turn around.,0.0,2.0,19.0,21.0,1.0952380952380951,0.06563832739090583,3680,519
"Doesn't he understand what ""One in the hand"" means?",0.0,2.0,19.0,21.0,1.0952380952380951,0.06563832739090583,3680,519
"There goes Junior again, getting a free ride instead of flying.",0.0,2.0,19.0,21.0,1.0952380952380951,0.06563832739090583,3680,519
Ira's last tweet mentioned Stockholm Syndrome ..poor guy.,0.0,2.0,19.0,21.0,1.0952380952380951,0.06563832739090583,3680,519
Bob lives on the edge. He is the one that got Dick Cheney to shoot Harry Whittington in 2006.,1.0,0.0,20.0,21.0,1.0952380952380951,0.09523809523809523,3680,519
Nuts . . . We forgot to caution our naive new flyer about some real flight risks!,0.0,2.0,19.0,21.0,1.0952380952380951,0.06563832739090583,3680,519
Phil thinks he's such a rebel. Wait until the mustached man gets a load of this.,0.0,2.0,19.0,21.0,1.0952380952380951,0.06563832739090583,3680,519
Now I can see the benefit of a symbiotic relationship.,1.0,0.0,20.0,21.0,1.0952380952380951,0.09523809523809523,3680,519
This is so bizarre -- we're not in a Trump cartoon.,0.0,2.0,19.0,21.0,1.0952380952380951,0.06563832739090583,3680,519
Let's be grateful that junior didn't fly away to join ISIS!,0.0,2.0,19.0,21.0,1.0952380952380951,0.06563832739090583,3680,519
"She said, ""Hi-ho, the derry-o. I'll take a shot to land that farmer in the dell.""",0.0,2.0,19.0,21.0,1.0952380952380951,0.06563832739090583,3680,519
Elena's just not the same without Nino.,0.0,2.0,19.0,21.0,1.0952380952380951,0.06563832739090583,3680,519
I wonder which bathroom he is going to use.,0.0,2.0,19.0,21.0,1.0952380952380951,0.06563832739090583,3680,519
Don't be fooled. It's a Pileated Gunsight.,0.0,2.0,19.0,21.0,1.0952380952380951,0.06563832739090583,3680,519
Shhhh...Not a PEEP!,0.0,2.0,19.0,21.0,1.0952380952380951,0.06563832739090583,3680,519
Do you think he knows he's a hotshot?,0.0,2.0,19.0,21.0,1.0952380952380951,0.06563832739090583,3680,519
"I don't think he got what we meant by ""tweeting out activism.""",0.0,2.0,19.0,21.0,1.0952380952380951,0.06563832739090583,3680,519
They call it a 'shotgun roost.' They're all the rage in New Orleans.,0.0,2.0,19.0,21.0,1.0952380952380951,0.06563832739090583,3680,519
Bird tweets aim so he just misses.,0.0,2.0,19.0,21.0,1.0952380952380951,0.06563832739090583,3680,519
"You know, I thought she was acting just a little too flirty and asking too many questions the last time we were over at the corn field.",1.0,0.0,20.0,21.0,1.0952380952380951,0.09523809523809523,3680,519
He's doing it for the vine.,1.0,0.0,20.0,21.0,1.0952380952380951,0.09523809523809523,3680,519
We really need to get glasses for Junior!,0.0,2.0,19.0,21.0,1.0952380952380951,0.06563832739090583,3680,519
That probably will work better than our lame camouflage plumage.,1.0,0.0,20.0,21.0,1.0952380952380951,0.09523809523809523,3680,519
If only he had a bird's eye view.,0.0,2.0,19.0,21.0,1.0952380952380951,0.06563832739090583,3680,519
I wonder who won the caption contest,0.0,2.0,19.0,21.0,1.0952380952380951,0.06563832739090583,3680,519
I knew her yellow feathers spelt trouble.,0.0,2.0,19.0,21.0,1.0952380952380951,0.06563832739090583,3680,519
Sometimes the things you're looking for are right next to you.,0.0,2.0,19.0,21.0,1.0952380952380951,0.06563832739090583,3680,519
Hard to believe anyone is going to find this funny!,1.0,0.0,20.0,21.0,1.0952380952380951,0.09523809523809523,3680,519
"Well, It looks like we can safely remove him from our No Fly Zone",1.0,0.0,20.0,21.0,1.0952380952380951,0.09523809523809523,3680,519
I'd make fun of him but I'm chicken.,0.0,2.0,19.0,21.0,1.0952380952380951,0.06563832739090583,3680,519
"""Yikes' To bad cousin Larry is a proponent of the gun law.",0.0,2.0,19.0,21.0,1.0952380952380951,0.06563832739090583,3680,519
He fires that thing backwards so he uses a seeing-eye bird as his scout.,0.0,2.0,19.0,21.0,1.0952380952380951,0.06563832739090583,3680,519
"I tried to tell her that the whole ""bird in the hand"" thing wasn't about her own self-worth.",0.0,2.0,19.0,21.0,1.0952380952380951,0.06563832739090583,3680,519
"You promised me you were going to review where and where NOT to perch with him over the weekend, Bill!",0.0,2.0,19.0,21.0,1.0952380952380951,0.06563832739090583,3680,519
Thank goodness a bird on the barrel is worth two in the bush.,0.0,2.0,19.0,21.0,1.0952380952380951,0.06563832739090583,3680,519
He's getting the barrel's eye view for a change.,0.0,2.0,19.0,21.0,1.0952380952380951,0.06563832739090583,3680,519
I gotta give it to your sister: she's outgunned us again.,0.0,2.0,19.0,21.0,1.0952380952380951,0.06563832739090583,3680,519
The Arnold's had one bad egg named Ben.,0.0,2.0,19.0,21.0,1.0952380952380951,0.06563832739090583,3680,519
"Don't fret, he's not one to squawk.",0.0,2.0,19.0,21.0,1.0952380952380951,0.06563832739090583,3680,519
She caucused for Bernie.,0.0,2.0,19.0,21.0,1.0952380952380951,0.06563832739090583,3680,519
Open canary.,0.0,2.0,19.0,21.0,1.0952380952380951,0.06563832739090583,3680,519
You tweet and I'll retweet.,0.0,2.0,19.0,21.0,1.0952380952380951,0.06563832739090583,3680,519
"Welp...fish in a barrel, you're officially on notice.",0.0,2.0,19.0,21.0,1.0952380952380951,0.06563832739090583,3680,519
"If it was me, I'd more than just alit on his rifle.",0.0,2.0,19.0,21.0,1.0952380952380951,0.06563832739090583,3680,519
Look-out,0.0,2.0,19.0,21.0,1.0952380952380951,0.06563832739090583,3680,519
"If you believe that song he is singing, I have a fence on the Mexican border you can sit on.",0.0,2.0,19.0,21.0,1.0952380952380951,0.06563832739090583,3680,519
Probably his social media advisor.,0.0,2.0,19.0,21.0,1.0952380952380951,0.06563832739090583,3680,519
"Well, there's one we won't have to worry about.",1.0,0.0,20.0,21.0,1.0952380952380951,0.09523809523809523,3680,519
There goes Bernie Bird endorsing Sanders again.,0.0,2.0,19.0,21.0,1.0952380952380951,0.06563832739090583,3680,519
"So what do you think Ralph? ""He looks a little goofy."" ""Shall we give him a thrill?",0.0,2.0,19.0,21.0,1.0952380952380951,0.06563832739090583,3680,519
He did it. Little guy once told me his was going to face away from his fears.,1.0,0.0,20.0,21.0,1.0952380952380951,0.09523809523809523,3680,519
Aren't you glad you're not a para-skeet?,0.0,2.0,19.0,21.0,1.0952380952380951,0.06563832739090583,3680,519
The traitor's working for him as a spotter.,0.0,2.0,19.0,21.0,1.0952380952380951,0.06563832739090583,3680,519
Just gunning for it...,1.0,0.0,20.0,21.0,1.0952380952380951,0.09523809523809523,3680,519
He’s watching his back with his tweets.,0.0,2.0,19.0,21.0,1.0952380952380951,0.06563832739090583,3680,519
His name is Neville Chamberlain,0.0,2.0,19.0,21.0,1.0952380952380951,0.06563832739090583,3680,519
Phoebe is such a showboat.,0.0,2.0,19.0,21.0,1.0952380952380951,0.06563832739090583,3680,519
"On the count of three, turn, draw and shoot. One... Two...",0.0,2.0,19.0,21.0,1.0952380952380951,0.06563832739090583,3680,519
There goes the rat with wings,0.0,2.0,19.0,21.0,1.0952380952380951,0.06563832739090583,3680,519
It's a new kind of blind.,0.0,2.0,19.0,21.0,1.0952380952380951,0.06563832739090583,3680,519
Bet you 50 bucks he picks his nose.,0.0,2.0,19.0,21.0,1.0952380952380951,0.06563832739090583,3680,519
"I'm old school, but I'm down with 'live tweets'!",0.0,2.0,19.0,21.0,1.0952380952380951,0.06563832739090583,3680,519
as if the dogs weren't bad enough,0.0,2.0,19.0,21.0,1.0952380952380951,0.06563832739090583,3680,519
I heard he's voting for Trump,0.0,2.0,19.0,21.0,1.0952380952380951,0.06563832739090583,3680,519
Maybe he gets tweets about our location,0.0,2.0,19.0,21.0,1.0952380952380951,0.06563832739090583,3680,519
Teach her not to loose sight of danger and look what she becomes.,0.0,2.0,19.0,21.0,1.0952380952380951,0.06563832739090583,3680,519
"Yeah, he's a COOL dad. But sometimes I wish I had a NICE dad.",1.0,0.0,20.0,21.0,1.0952380952380951,0.09523809523809523,3680,519
Watch out. It's a drone.,0.0,2.0,19.0,21.0,1.0952380952380951,0.06563832739090583,3680,519
he's no chicken,0.0,2.0,19.0,21.0,1.0952380952380951,0.06563832739090583,3680,519
It's weird to see Saint Francis pandering for the rural vote,0.0,2.0,19.0,21.0,1.0952380952380951,0.06563832739090583,3680,519
Now that's a Robin with big kahuna's!,0.0,2.0,19.0,21.0,1.0952380952380951,0.06563832739090583,3680,519
Isn't that Tweety the Mockingjay?,0.0,2.0,19.0,21.0,1.0952380952380951,0.06563832739090583,3680,519
We're two birds only a stone's throw away.,1.0,0.0,20.0,21.0,1.0952380952380951,0.09523809523809523,3680,519
Now who's the bird brain?,0.0,2.0,19.0,21.0,1.0952380952380951,0.06563832739090583,3680,519
Well I guess it's better than being over a barrel.,0.0,2.0,19.0,21.0,1.0952380952380951,0.06563832739090583,3680,519
He twitted shotgun.,1.0,0.0,20.0,21.0,1.0952380952380951,0.09523809523809523,3680,519
"Oh look Marge, a gun with the safety on, it's called a peeping Tom !",1.0,0.0,20.0,21.0,1.0952380952380951,0.09523809523809523,3680,519
And he didn't even let out a peep !,0.0,2.0,19.0,21.0,1.0952380952380951,0.06563832739090583,3680,519
Don't worry - a bird on the barrel is worth two in the bush.,1.0,0.0,20.0,21.0,1.0952380952380951,0.09523809523809523,3680,519
"Forget the exchange rate, we're not leaving this bush.",0.0,2.0,19.0,21.0,1.0952380952380951,0.06563832739090583,3680,519
Non-committed delegate I suppose...,0.0,2.0,19.0,21.0,1.0952380952380951,0.06563832739090583,3680,519
Just because he's out there and we're in here doesn't make us worth anything less.,0.0,2.0,19.0,21.0,1.0952380952380951,0.06563832739090583,3680,519
Birdie hasn't been afraid of anything since that eagle attacked Donald Trump.,0.0,2.0,19.0,21.0,1.0952380952380951,0.06563832739090583,3680,519
We assume his third genie wish will not have an ambiguous Twitter abbreviation.,0.0,2.0,19.0,21.0,1.0952380952380951,0.06563832739090583,3680,519
Reckon he didn't bring a dog!,0.0,2.0,19.0,21.0,1.0952380952380951,0.06563832739090583,3680,519
That's why he failed camouflage.,0.0,2.0,19.0,21.0,1.0952380952380951,0.06563832739090583,3680,519
Damn mockingbirds have to harass everybody and everything.,0.0,2.0,19.0,21.0,1.0952380952380951,0.06563832739090583,3680,519
That's one cocky bird-in-hand.,0.0,2.0,19.0,21.0,1.0952380952380951,0.06563832739090583,3680,519
Looks like he joined the Other Side.,0.0,2.0,19.0,21.0,1.0952380952380951,0.06563832739090583,3680,519
There goes Ms. Gutsy Guy,0.0,2.0,19.0,21.0,1.0952380952380951,0.06563832739090583,3680,519
I agree. An impetuous tweet can really backfire.,0.0,2.0,19.0,21.0,1.0952380952380951,0.06563832739090583,3680,519
Don't be trite and predictable.,0.0,2.0,19.0,21.0,1.0952380952380951,0.06563832739090583,3680,519
It's worth going out on a limb for her.,0.0,2.0,19.0,21.0,1.0952380952380951,0.06563832739090583,3680,519
I hope his new front gun-sight likes us...,1.0,0.0,20.0,21.0,1.0952380952380951,0.09523809523809523,3680,519
He's got that new bird's eye view for a scope,0.0,2.0,19.0,21.0,1.0952380952380951,0.06563832739090583,3680,519
That's what I call playing hard to get.,0.0,2.0,19.0,21.0,1.0952380952380951,0.06563832739090583,3680,519
