,unfunny,somewhat funny,funny,caption,score,precision
4122,41,1,1,"OK, it's a deal. But, obviously, escrow has to close before Trump becomes president.",1.069767441860465,0.05150394664112285
4123,40,3,0,How's your brother Jeffrey?,1.069767441860465,0.03930950021993099
4124,41,1,1,"Really, don't worry, those GMO seeds will be great.",1.069767441860465,0.05150394664112285
4125,40,3,0,"Earthling.....what do you mean by ""how do you keep them down on the farm""?",1.069767441860465,0.03930950021993099
4126,35,2,0,Is that a hat or are you happy to see me?,1.054054054054054,0.03768738858261605
4127,35,2,0,The last roundup was yesterday. You missed it.,1.054054054054054,0.03768738858261605
4128,35,2,0,"Just like you, we're a disappearing species.",1.054054054054054,0.03768738858261605
4129,36,0,1,"I don't mean to be corny, but...",1.054054054054054,0.05405405405405408
4130,36,2,0,We are here to negotiate the crop circle contract.,1.0526315789473684,0.0367097806559429
4131,36,2,0,We've chose you for our next GMO project.,1.0526315789473684,0.0367097806559429
4132,36,2,0,We'd like to borrow your planet.,1.0526315789473684,0.0367097806559429
4133,36,2,0,"Hello! I wonder, do you happen to have a cup of sugar? The missus is asking.",1.0526315789473684,0.0367097806559429
4134,36,2,0,"""Remember, they haven't figured out yet that GMO stands for Gort Makes Onions"".",1.0526315789473684,0.0367097806559429
4135,36,2,0,Welcome Young man. Our research indicates that you are a likely participant in the July 5 Iowa caucus,1.0526315789473684,0.0367097806559429
4136,36,2,0,Howdy neighbor. We'd like your help in getting subsidies from your leaders.,1.0526315789473684,0.0367097806559429
4137,36,2,0,Sorry about the dessert -- next time we'll have pie.,1.0526315789473684,0.0367097806559429
4138,36,2,0,Congratulations! You must be Salt of the earth?,1.0526315789473684,0.0367097806559429
4139,36,2,0,We heard you needed more space for your crops.,1.0526315789473684,0.0367097806559429
4140,36,2,0,I must have taken a wrong turn at Alburqueque,1.0526315789473684,0.0367097806559429
4141,36,2,0,Hi there young fella! Come in and set a spell.,1.0526315789473684,0.0367097806559429
4142,36,2,0,I'm a big fan of Kelly McGillis.,1.0526315789473684,0.0367097806559429
4143,36,2,0,Welcome slob. Hate spacesuits. Teach us pollution.,1.0526315789473684,0.0367097806559429
4144,36,2,0,Relax ! We have lots of sheep !,1.0526315789473684,0.0367097806559429
4145,36,2,0,We're now offering a stairway to space.,1.0526315789473684,0.0367097806559429
4146,36,2,0,Come on in and meet the Mrs.,1.0526315789473684,0.0367097806559429
4147,37,2,0,"We would be happy to pay you for the cattle. Come right in and have a seat at the examining table, Mr. Saunders.",1.051282051282051,0.035781575124326184
4148,37,2,0,"Hey Bill, I'm G*#^^r. Let's make this happen!",1.051282051282051,0.035781575124326184
4149,37,2,0,Welcome to Believeland.,1.051282051282051,0.035781575124326184
4150,37,2,0,We're hoping you can teach us how to make crop circles.,1.051282051282051,0.035781575124326184
4151,37,2,0,Welcome! Can I show you how we make crop circles?,1.051282051282051,0.035781575124326184
4152,37,2,0,I want to eat your face. Just shake my hand and I'll get my bib in a second.,1.051282051282051,0.035781575124326184
4153,37,2,0,Now remember: Trump yes; Clinton no.,1.051282051282051,0.035781575124326184
4154,37,2,0,"Howdy pardoner, we've been expecting you.",1.051282051282051,0.035781575124326184
4155,38,0,1,Thanks for not planting wheat. We're gluten-free too!,1.051282051282051,0.05128205128205128
4156,37,2,0,Thank you for your vote,1.051282051282051,0.035781575124326184
4157,37,2,0,Welcome aboard! Let me show you to one of our probing rooms.,1.051282051282051,0.035781575124326184
4158,37,2,0,With your help Mr. Trump will be elected instead of returning to the mothership.,1.051282051282051,0.035781575124326184
4159,37,2,0,Come on in little feller. It's been a while since we've had the opportunity to serve man.,1.051282051282051,0.035781575124326184
4160,37,2,0,Thank goodness-Roswell is a scorcher and we have unimaginable presumptive candidates..,1.051282051282051,0.035781575124326184
4161,37,2,0,"Hi, I left my planit because of Marxit.",1.051282051282051,0.035781575124326184
4162,38,0,1,Howdy! I reckon y’all don't get too many strangers round these parts!,1.051282051282051,0.05128205128205128
4163,37,2,0,We're looking to make locally grown non GMO organic crop circles.,1.051282051282051,0.035781575124326184
4164,37,2,0,"Thanks again, free-range eggs are going for ?52 Qudnaps at my local GalacticFoods.",1.051282051282051,0.035781575124326184
4165,38,0,1,So THIS is what the city looks like!,1.051282051282051,0.05128205128205128
4166,37,2,0,"That double reverse convex wheel thing was tricky, but I think the Donald Trump smiley face will be easier.",1.051282051282051,0.035781575124326184
4167,37,2,0,Take me to your Yay-hoo.,1.051282051282051,0.035781575124326184
4168,37,2,0,"Hey, you're just in time for our bio-diversity party!",1.051282051282051,0.035781575124326184
4169,37,2,0,You're real! May I bring the wife and kids? They never believed me.,1.051282051282051,0.035781575124326184
4170,37,2,0,No government subsidies where we are going.. for we have no government..only vegetables.,1.051282051282051,0.035781575124326184
4171,37,2,0,We've been contracted by the Koch brothers to gather up Republicans like you in order to save the Party from extinction.,1.051282051282051,0.035781575124326184
4172,38,0,1,Loved the corn! Do you grow pizza?,1.051282051282051,0.05128205128205128
4173,37,2,0,Take me to your subsidy.,1.051282051282051,0.035781575124326184
4174,37,2,0,Leave quickly before Trump tries to build a wall around you too.,1.051282051282051,0.035781575124326184
4175,37,2,0,Hopefully you can teach us some of Matt Damon's tricks during your visit...,1.051282051282051,0.035781575124326184
4176,37,2,0,"Greetings Farmer John! Are you voting for Hillary, too?",1.051282051282051,0.035781575124326184
4177,37,2,0,"Thank you so much for the milk and cookies. By the way, do you have any Pepto Bismol.",1.051282051282051,0.035781575124326184
4178,37,2,0,"Glad to meet you, we came for some salt and pepper.",1.051282051282051,0.035781575124326184
4179,38,0,1,So you're the one in charge of my GMO's,1.051282051282051,0.05128205128205128
4180,37,2,0,Howdy neighbor!,1.051282051282051,0.035781575124326184
4181,37,2,0,U-um ah we will cook your Thanksgiving meal.,1.051282051282051,0.035781575124326184
4182,37,2,0,Are we still in time for Woodstock?,1.051282051282051,0.035781575124326184
4183,37,2,0,"The wife and I, we thought maybe you'd like to design our Halloween corn maze this year, for the kids.",1.051282051282051,0.035781575124326184
4184,37,2,0,Can you loan us any unused atoms?,1.051282051282051,0.035781575124326184
4185,37,2,0,This thing got a sprinkler?,1.051282051282051,0.035781575124326184
4186,37,2,0,M.I.B. online said I could find a good Edgar Suit here.,1.051282051282051,0.035781575124326184
4187,37,2,0,These new seeds are out of this world!,1.051282051282051,0.035781575124326184
4188,38,0,1,Greetings! While you were napping Trump won the election.,1.051282051282051,0.05128205128205128
4189,37,2,0,Our tractor's not working!,1.051282051282051,0.035781575124326184
4190,38,0,1,"Jesus Christ, what an asshole.",1.051282051282051,0.05128205128205128
4191,37,2,0,Our universal positioning system is on the blink.,1.051282051282051,0.035781575124326184
4192,38,0,1,"Christ, what an asshole!",1.051282051282051,0.05128205128205128
4193,37,2,0,From a Twilight Zone eiposde we're here to best serve man,1.051282051282051,0.035781575124326184
4194,37,2,0,"Have no fear, we're non-GMO.",1.051282051282051,0.035781575124326184
4195,37,2,0,We are here to serve you-we just need some of your potatoes.,1.051282051282051,0.035781575124326184
4196,37,2,0,I'm from FarmersOnly. You checked you're okay with anal?,1.051282051282051,0.035781575124326184
4197,37,2,0,"Thank you for the lift, Papa. Rumspringa 2247 is going to be great.",1.051282051282051,0.035781575124326184
4198,38,2,0,Welcome aboard. We are thrilled with your organic agriculture.,1.05,0.03489912202260563
4199,38,2,0,"i'm looking for ""The Wire"" on dvd",1.05,0.03489912202260563
4200,38,2,0,Go! Go! I'm sorry that I said 'Stay' way back then.,1.05,0.03489912202260563
4201,38,2,0,"Now that you're GMO-friendly, we'd like to lease your back forty as a prenatal unit.",1.05,0.03489912202260563
4202,38,2,0,Mr. Trump isn't in now. Please check back when his polling numbers drop another 10 points.,1.05,0.03489912202260563
4203,38,2,0,We come from your future. Beyond the Wall.,1.05,0.03489912202260563
4204,38,2,0,Welcome aboard sir. As an illegal immigrant to our planet you will receive minimum wage for picking cotton. I will help you over the wall.,1.05,0.03489912202260563
4205,38,2,0,"Yes, but you're sure you can do organic.",1.05,0.03489912202260563
4206,38,2,0,It turns out I was actually holier than thou...,1.05,0.03489912202260563
4207,38,2,0,I guess size matters up here too.,1.05,0.03489912202260563
4208,38,2,0,Have you seen my wife? She should be arriving any minute from Venus.,1.05,0.03489912202260563
4209,38,2,0,"Good evening, sir. I'd like to talk to you about our Savior, insurance, AND space travel.",1.05,0.03489912202260563
4210,38,2,0,"Your bicolor corn is flourishing on our planet. Only now, it's transgender corn.",1.05,0.03489912202260563
4211,38,2,0,Welcome aboard Star Wars Airlines.,1.05,0.03489912202260563
4212,38,2,0,"Hello, neighbor! Have you heard the word of Xenu today?",1.05,0.03489912202260563
4213,38,2,0,"Welcome! I'm Qjzb,head of our Alien Assimilation Unit. We gather from your twitters that you're an advocate.",1.05,0.03489912202260563
4214,38,2,0,Welcome aboard. We take off for our planet in five milliseconds!,1.05,0.03489912202260563
4215,38,2,0,Our planet is starving. Can you spare us some bees?,1.05,0.03489912202260563
4216,38,2,0,Ah... Close encounters of the turd kind.,1.05,0.03489912202260563
4217,38,2,0,John Deere.,1.05,0.03489912202260563
4218,38,2,0,I want to demonstrate how America welcomes aliens.,1.05,0.03489912202260563
4219,38,2,0,I'll take you back to the city after the election. Remember: Vote Hillary.,1.05,0.03489912202260563
4220,38,2,0,"Oh, thank God you're here. We are having serious problems with our crops this season.",1.05,0.03489912202260563
4221,38,2,0,"Eric Stranton, Rush Chairman. Damn Glad To Meet You",1.05,0.03489912202260563
4222,38,2,0,"And if you are ever in the neighborhood of Venus, stop by and I'll reciprocate the hospitality.",1.05,0.03489912202260563
4223,39,0,1,"Welcome,you're going to like my world.",1.05,0.04999999999999999
4224,38,2,0,"Come with us, earthling. I promise you'll be able to phone home on the range.",1.05,0.03489912202260563
4225,38,2,0,Just in time; we have run out of cocaine,1.05,0.03489912202260563
4226,39,0,1,"What do you mean, ""Where's Melinda Dillion""....",1.05,0.04999999999999999
4227,38,2,0,Hi there! We heard they're giving away free land again!,1.05,0.03489912202260563
4228,38,2,0,Our genetically modified corn hasn't been working out so well.,1.05,0.03489912202260563
4229,38,2,0,Your corn in my canvas.,1.05,0.03489912202260563
4230,38,2,0,Yeah it's me Charlie. I'm your transplanetary sister.,1.05,0.03489912202260563
4231,38,2,0,Is this where I sign up for the farm share box?,1.05,0.03489912202260563
4232,38,2,0,Come on in and sit a spell. The wife was just sayin' she had a taste up for some mincemeat pie.,1.05,0.03489912202260563
4233,39,0,1,Hello! Welcome to Sweetie's flying pies !!,1.05,0.04999999999999999
4234,38,2,0,"Hi there, are there any cows here? I swear I just saw one go over the moon.",1.05,0.03489912202260563
4235,38,2,0,Wow! Word really does get around when you're looking to hire an illegal.,1.05,0.03489912202260563
4236,38,2,0,Dance?..I thought you'd never ask.,1.05,0.03489912202260563
4237,38,2,0,Welcome aboard. I will be your health care provider with your Obamacare health plan.,1.05,0.03489912202260563
4238,38,2,0,"Marvin, I presume.",1.05,0.03489912202260563
4239,38,2,0,"You take care of the woman who's sleeping next to me, and you got yourself a deal.",1.05,0.03489912202260563
4240,38,2,0,"We've ruined our planet, so we've come to share in your paradise.",1.05,0.03489912202260563
4241,38,2,0,I gave at the office.,1.05,0.03489912202260563
4242,38,2,0,"Welcome, we need a good corn husker!",1.05,0.03489912202260563
4243,38,2,0,"Welcome to my ship, ""The Dust Bowl"".",1.05,0.03489912202260563
4244,38,2,0,Gluten-free? It's #1 down here.,1.05,0.03489912202260563
4245,38,2,0,Nice to meet you...We are looking forward to working on our landings in your cornfield.,1.05,0.03489912202260563
4246,38,2,0,Are. Your. Loved. Ones. Provided. For. In. The. Event. Of...,1.05,0.03489912202260563
4247,38,2,0,"Welcome back Zeke. Your last test results were good, but we have to do some more probing and it's all covered by Medicare.",1.05,0.03489912202260563
4248,38,2,0,Welcome. Most of our visitors drive muddy dual wheel pickups but I never seen one this shiny. What kinda car wax do you use?,1.05,0.03489912202260563
4249,38,2,0,"I'm actually a third cousin, once removed, on your wife's side.",1.05,0.03489912202260563
4250,38,2,0,Is this the way to the hog-tying contest?,1.05,0.03489912202260563
4251,38,2,0,Are you sure you're Donald Trump?,1.05,0.03489912202260563
4252,38,2,0,Gotcha! I invented the joy buzzer and I want my royalties.,1.05,0.03489912202260563
4253,38,2,0,Welcome! Your John Deere up on Mars awaits you.,1.05,0.03489912202260563
4254,38,2,0,Welcome aboard. Did you bring your Farm Subsidy check?,1.05,0.03489912202260563
4255,38,2,0,Hi Vincent. How'd you like to see a starry starry night?,1.05,0.03489912202260563
4256,38,2,0,"Organ harvesting? What, I lookee likee Chinee here?",1.05,0.03489912202260563
4257,39,0,1,We just came to lend our support to Donald Trump and visit Roswell.,1.05,0.04999999999999999
4258,38,2,0,Got any non-GMO seeds? We're fresh out.,1.05,0.03489912202260563
4259,39,0,1,You're not Flash Gordon!,1.05,0.04999999999999999
4260,38,2,0,Welcome to our GMO.,1.05,0.03489912202260563
