rank,original,somewhat_original,unoriginal,count,score,precision,contest,caption
3183,0,1,7,8,1.125,0.1336306209562122,560,It will make more sense when someone invents a big-screen TV.
3183,0,1,7,8,1.125,0.1336306209562122,560,"Personally, I'm not a big fan of modern architecture."
3183,0,1,7,8,1.125,0.1336306209562122,560,"Wish we could afford that one"""
3183,0,1,7,8,1.125,0.1336306209562122,560,The first known vegan.
3183,0,1,7,8,1.125,0.1336306209562122,560,Someone should tell him Trump is out of office.
3183,0,1,7,8,1.125,0.1336306209562122,560,That's crazy Holland. He digs a little every day.
3183,0,1,7,8,1.125,0.1336306209562122,560,He seems to prefers horizontal over vertical.
3183,0,1,7,8,1.125,0.1336306209562122,560,Do you think he's Dem?
3183,0,1,7,8,1.125,0.1336306209562122,560,I think he's using my barber.
3183,0,1,7,8,1.125,0.1336306209562122,560,That looks comfy. Jinx!
3183,0,1,7,8,1.125,0.1336306209562122,560,"He's waiting for the Amazon Drone, go figure."
3183,0,1,7,8,1.125,0.1336306209562122,560,"ha , just wait till the rains come , then he'll see"
3183,0,1,7,8,1.125,0.1336306209562122,560,"You call him a neanderthal, but the cave is a much better investment."
3183,0,1,7,8,1.125,0.1336306209562122,560,de Definitely looks like a studio apartment to me !
3183,0,1,7,8,1.125,0.1336306209562122,560,"I'll gladly take ""prairie dogging"" over a lonely private office."
3183,0,1,7,8,1.125,0.1336306209562122,560,It's too drafty to live in one of those.
3183,0,1,7,8,1.125,0.1336306209562122,560,He thinks he's better than everybody because he lives in a penthouse suite.
3183,0,1,7,8,1.125,0.1336306209562122,560,He keeps insisting there's no bear.
3183,0,1,7,8,1.125,0.1336306209562122,560,OMG. It looks like the 11:17.
3183,0,1,7,8,1.125,0.1336306209562122,560,He calls it a mancave.
3183,0,1,7,8,1.125,0.1336306209562122,560,That's him! The light at the end of the tunnel!
3183,0,1,7,8,1.125,0.1336306209562122,560,This is the only way we could get President Trump to stop tweeting!
3183,0,1,7,8,1.125,0.1336306209562122,560,Ugg's in the doghouse again.
3183,0,1,7,8,1.125,0.1336306209562122,560,"I like the open concept too, but especially the low maintenance and space for a man cave."
3183,0,1,7,8,1.125,0.1336306209562122,560,"We low-ball, landscape, flip and score Big League."
3183,0,1,7,8,1.125,0.1336306209562122,560,Get ready with the stopwatch Suzy. Thag over there is about to break the world record in the 100 yard dash...once the ravenous Giant Cave Bear awakens from his winter slumbers.
3183,0,1,7,8,1.125,0.1336306209562122,560,"Nice place, but I doubt he'll look so smug with his foot in a tigers mouth."
3183,0,1,7,8,1.125,0.1336306209562122,560,People are so ostentatious these days.
3183,0,1,7,8,1.125,0.1336306209562122,560,"Can you believe it, he got the apartment for $1500.00 a month in New Yorker city and it's furnished."
3183,0,1,7,8,1.125,0.1336306209562122,560,Shall we evolve from manhole to man cave?
3183,0,1,7,8,1.125,0.1336306209562122,560,Careful. Grok doesn’t know if he’s cometh or goeth.
3183,0,1,7,8,1.125,0.1336306209562122,560,He said he needed some time in his Man Cave.
3183,0,1,7,8,1.125,0.1336306209562122,560,He's upset because I'm beating him at survival of the fittest.
3183,0,1,7,8,1.125,0.1336306209562122,560,I thought it was your turn to pay the rent last month.
3183,0,1,7,8,1.125,0.1336306209562122,560,"Some say, he spends weeks at a time looking at that thing."
3183,0,1,7,8,1.125,0.1336306209562122,560,"Ready the club,I see something comming."
3183,0,1,7,8,1.125,0.1336306209562122,560,Is a roof over our head really worth calling ourselves cavemen?
3183,0,1,7,8,1.125,0.1336306209562122,560,I spent three years building this tunnel and that neanderthal El Chapo just wants to sit there and rot.
3183,0,1,7,8,1.125,0.1336306209562122,560,Looks like bad Og is in another 'time out'.
3183,0,1,7,8,1.125,0.1336306209562122,560,"Look, it's Noah under his Ark!"
3183,0,1,7,8,1.125,0.1336306209562122,560,Who's he calling a Neanderthal?
3183,0,1,7,8,1.125,0.1336306209562122,560,Its a hole lot better over here.
3183,0,1,7,8,1.125,0.1336306209562122,560,As I retire from hunting and gartering we should put the cave up for a reverse mortgage.
3183,0,1,7,8,1.125,0.1336306209562122,560,You'd think he was guarding the treasure of Sierra Madre!
3183,0,1,7,8,1.125,0.1336306209562122,560,All the cool apes are doing it. He's just a slow evolver.
3183,0,1,7,8,1.125,0.1336306209562122,560,xxx
3183,0,1,7,8,1.125,0.1336306209562122,560,You’re right. Our digs don’t have a roof.
3183,0,1,7,8,1.125,0.1336306209562122,560,He calls it 'gentrification'.
3183,0,1,7,8,1.125,0.1336306209562122,560,He's too thin skinned
3183,0,1,7,8,1.125,0.1336306209562122,560,Going condo? Not in a million years!
3183,0,1,7,8,1.125,0.1336306209562122,560,He thinks the gods aren't angry enough to let it get this far.
3183,0,1,7,8,1.125,0.1336306209562122,560,He's calling it 'a temper tantrum'.
3183,0,1,7,8,1.125,0.1336306209562122,560,"The creation of the Real Estate Agent ""This is nice but what would something like that go for?"""
3183,0,1,7,8,1.125,0.1336306209562122,560,He said he's not coming out of his mancave until we invent football.
3183,0,1,7,8,1.125,0.1336306209562122,560,Og's place is a real hole in the wall
3183,0,1,7,8,1.125,0.1336306209562122,560,He says he's waiting for a Starbucks to open closer to cave 3!
3183,0,1,7,8,1.125,0.1336306209562122,560,He's not coming out until we give back his Twitter access.
3183,0,1,7,8,1.125,0.1336306209562122,560,"Talking to a cave bear is OK, but is it Russian?"
3183,0,1,7,8,1.125,0.1336306209562122,560,I know someone we can fix him up with...but she's a bit of an introvert...so I don't know if it would work...what do you think?
3183,0,1,7,8,1.125,0.1336306209562122,560,Getting around the wall was easy but how are we supposed to get passed this!?
3183,0,1,7,8,1.125,0.1336306209562122,560,Zog is hog.
3183,0,1,7,8,1.125,0.1336306209562122,560,Gentrification. What a shame.
3183,0,1,7,8,1.125,0.1336306209562122,560,Do you think it was something we said??
3183,0,1,7,8,1.125,0.1336306209562122,560,He goes there every fall Sunday and stares at rocks.
3183,0,1,7,8,1.125,0.1336306209562122,560,"Gorg invent fire, I invent shorting the cave market."
3183,0,1,7,8,1.125,0.1336306209562122,560,What did he mean by 'Third Wheel'?
3183,0,1,7,8,1.125,0.1336306209562122,560,If he had a twitter account he'd have something to do.
3183,0,1,7,8,1.125,0.1336306209562122,560,When will we be able to afford our own cave?
3183,0,1,7,8,1.125,0.1336306209562122,560,He's never been the same since someone else invented the shovel.
3183,0,1,7,8,1.125,0.1336306209562122,560,That's Og Trump in his first high rise.
3183,0,1,7,8,1.125,0.1336306209562122,560,You just wait. He'll be back down next eruption.
3183,0,1,7,8,1.125,0.1336306209562122,560,"Why didn't you ask what he meant by ""an Airbnb?"""
3183,0,1,7,8,1.125,0.1336306209562122,560,"Now, remember, the Cape Cod Cave is well above your limit of 20 Dried Cod compared to this little beauty."
3183,0,1,7,8,1.125,0.1336306209562122,560,Yes it is too still a cave! I just flipped it.
3183,0,1,7,8,1.125,0.1336306209562122,560,I heard he furnished it all in Mid-Century Cro-Magnon.
3183,0,1,7,8,1.125,0.1336306209562122,560,My bad.
3183,0,1,7,8,1.125,0.1336306209562122,560,Cave dwellers are such troglodytes!
3183,0,1,7,8,1.125,0.1336306209562122,560,Why can't I have my own man cave?
3183,0,1,7,8,1.125,0.1336306209562122,560,'At least we have each other.'
3183,0,1,7,8,1.125,0.1336306209562122,560,I heard he won the lottery.
3183,0,1,7,8,1.125,0.1336306209562122,560,"Hey, remember, you're getting the beach house.terrence"
3183,0,1,7,8,1.125,0.1336306209562122,560,His cable provider went all digital and he refuses to upgrade.
3183,0,1,7,8,1.125,0.1336306209562122,560,"Oh, sure--NOW Og want privacy in sex hole."
3183,0,1,7,8,1.125,0.1336306209562122,560,"Admittedly, couples swing night at Big Rock was a little ambitious"
3183,0,1,7,8,1.125,0.1336306209562122,560,Envy him? What's the use of owning a luxury cave when you've got nobody to share it with?
3183,0,1,7,8,1.125,0.1336306209562122,560,That cave dweller thinks he is all that.
3183,0,1,7,8,1.125,0.1336306209562122,560,"When he moves, we are definitely upgrading."
3183,0,1,7,8,1.125,0.1336306209562122,560,"Him think him SO big. Me think volcano-proof housing many moons ago, but me fail to incorporate."
3183,0,1,7,8,1.125,0.1336306209562122,560,"It's crazy, two years ago I could have had that cave for a wooly mammoth leg and saber tooth tiger tail. Now? You can't touch that for less than eight giant sloths and a cave bear."
3183,0,1,7,8,1.125,0.1336306209562122,560,I bet he has satellite TV in his man cave.
3183,0,1,7,8,1.125,0.1336306209562122,560,Another fight. She told him she wants to be the hunter.
3183,0,1,7,8,1.125,0.1336306209562122,560,Should we tell Bob his time out is over?
3183,0,1,7,8,1.125,0.1336306209562122,560,He got the man cave in the divorce.
3183,0,1,7,8,1.125,0.1336306209562122,560,"Now this cave has been listed over 90 days, maybe throw out a lowball offer."
3183,0,1,7,8,1.125,0.1336306209562122,560,Gentrification.
3183,0,1,7,8,1.125,0.1336306209562122,560,"My older brother just broods in the man-cave, and I get stuck in the basement."
3183,0,1,7,8,1.125,0.1336306209562122,560,I always confused concave and convex.
3183,0,1,7,8,1.125,0.1336306209562122,560,Me told you Og no like the pop-in.
3183,0,1,7,8,1.125,0.1336306209562122,560,He's just upset because Trump and his circle of troglodytes don't have to live in caves.
3183,0,1,7,8,1.125,0.1336306209562122,560,He always sulks just to get his own space.
3183,0,1,7,8,1.125,0.1336306209562122,560,"No woman to annoy him, plenty of room...I'd call it a man cave."
3183,0,1,7,8,1.125,0.1336306209562122,560,But do you know how much his home insurance is?
3183,0,1,7,8,1.125,0.1336306209562122,560,I'm so sorry I married you. Our house is a hole compared to your brother's.
3183,0,1,7,8,1.125,0.1336306209562122,560,Looks just as it does on MLS.
3183,0,1,7,8,1.125,0.1336306209562122,560,I've changed my mind on the coffee.
3183,0,1,7,8,1.125,0.1336306209562122,560,We raise ourselves up always for disappointment.
3183,0,1,7,8,1.125,0.1336306209562122,560,Looks like we miscalculated his wall location
3183,0,1,7,8,1.125,0.1336306209562122,560,"Fred doesn't look very happy, but it might be a better way to avoid the rain?"
3183,0,1,7,8,1.125,0.1336306209562122,560,We can't afford the mortgage.
3183,0,1,7,8,1.125,0.1336306209562122,560,He just inheritated it from his dad.
3183,0,1,7,8,1.125,0.1336306209562122,560,Should we invite him to go to China with us?
3183,0,1,7,8,1.125,0.1336306209562122,560,"Oh, no. Another McManCave."
3183,0,1,7,8,1.125,0.1336306209562122,560,What kind of idiot do you have to be to settle in a cave? Who knows what kind of hot mess is down there.
3183,0,1,7,8,1.125,0.1336306209562122,560,I call it 'surveillance'.
3183,0,1,7,8,1.125,0.1336306209562122,560,"If he wants to be the alpha male, he has to come out of there and start campaigning."
3183,0,1,7,8,1.125,0.1336306209562122,560,I tried to tell him that to keep fake news out you have to go underground.
3183,0,1,7,8,1.125,0.1336306209562122,560,You mean there was only one guard?
3183,0,1,7,8,1.125,0.1336306209562122,560,Why can't I have a man cave like that?
3183,0,1,7,8,1.125,0.1336306209562122,560,I guess it would be drier.
3183,0,1,7,8,1.125,0.1336306209562122,560,Not fair. I don't want to play hide and seek anymore.
3183,0,1,7,8,1.125,0.1336306209562122,560,"You're right, Sharon . . . it doesn't matter what we do or how nice we are . . . to him, we'll always be just a couple of uppity diggers."
3183,0,1,7,8,1.125,0.1336306209562122,560,So....He wants us to redecorate his mancave.
3183,0,1,7,8,1.125,0.1336306209562122,560,Homo sapiens? Here comes the gentrification.
3183,0,1,7,8,1.125,0.1336306209562122,560,All I told him was three's a crowd.
3183,0,1,7,8,1.125,0.1336306209562122,560,Hey! is that your brother? you guys look alike.
3183,0,1,7,8,1.125,0.1336306209562122,560,"Ug call it ""man cave"""
3183,0,1,7,8,1.125,0.1336306209562122,560,This is going to be the best prank in history!
3183,0,1,7,8,1.125,0.1336306209562122,560,"Are we the only one, digging around?"
3183,0,1,7,8,1.125,0.1336306209562122,560,Let's give him some space. It's just his Man Cave?
3183,0,1,7,8,1.125,0.1336306209562122,560,His flame went out.
3183,0,1,7,8,1.125,0.1336306209562122,560,He quit digging this well to go in and draw those deer on the walls. I sure wish he would settle down in a man-cave somewhere.
3183,0,1,7,8,1.125,0.1336306209562122,560,We'll have to move.
3183,0,1,7,8,1.125,0.1336306209562122,560,Must be tough taking the country back to prehistoric times
3183,0,1,7,8,1.125,0.1336306209562122,560,He's binge-watching 'Bison.'
3183,0,1,7,8,1.125,0.1336306209562122,560,Me thinks Zog angry cuz Dar with Jane in mineral hot springs.
3183,0,1,7,8,1.125,0.1336306209562122,560,Zog new home 'hoity-toity.'
3183,0,1,7,8,1.125,0.1336306209562122,560,That's not the light at the end of the tunnel. That's Herman the Hopeless.
3183,0,1,7,8,1.125,0.1336306209562122,560,They call him Hermit of the Rocks.
3183,0,1,7,8,1.125,0.1336306209562122,560,"See, I told you--a man cave."
3183,0,1,7,8,1.125,0.1336306209562122,560,I'd better apologize. He DOES know his cave from a hole in the ground.
3183,0,1,7,8,1.125,0.1336306209562122,560,We see you've started a new tower. Thanks for making America great again!
3183,0,1,7,8,1.125,0.1336306209562122,560,He's in his man cave.
3183,0,1,7,8,1.125,0.1336306209562122,560,I see your point - that *would* protect us better from rain.
3183,0,1,7,8,1.125,0.1336306209562122,560,"""He couldn't find any ochre""."
3183,0,1,7,8,1.125,0.1336306209562122,560,"Watchout Kevin, here comes an unnamed tribe with dull spears!"
3183,0,1,7,8,1.125,0.1336306209562122,560,We stopped digging. Now what?
3183,0,1,7,8,1.125,0.1336306209562122,560,Not exactly a hole in the ground is it?
3183,0,1,7,8,1.125,0.1336306209562122,560,Economic anxiety has really hit Bob hard.
3183,0,1,7,8,1.125,0.1336306209562122,560,He went long on the Ice Age and now he just can't adapt.
3183,0,1,7,8,1.125,0.1336306209562122,560,"See, I told you the penthouse wasn't so great."
3183,0,1,7,8,1.125,0.1336306209562122,560,"Call me a snob, but 'cave-dweller' just sounds a tad low-brow."
3183,0,1,7,8,1.125,0.1336306209562122,560,I hate these new high-rises.
3183,0,1,7,8,1.125,0.1336306209562122,560,"How was that not PC? All I said was that he was acting a little too Cro-Magnon. Well, isn't he?"
3183,0,1,7,8,1.125,0.1336306209562122,560,"Our son, Mr. Big Shot best selling diet book author, and he calls ""this"" an in-law unit?"
3183,0,1,7,8,1.125,0.1336306209562122,560,Hey!! Anger will be the death of you!!!
3183,0,1,7,8,1.125,0.1336306209562122,560,You sure this is our stop?
3183,0,1,7,8,1.125,0.1336306209562122,560,Early man-baby.
3183,0,1,7,8,1.125,0.1336306209562122,560,- he is pissed we didn't 'build a wall' - i honestly thought he said 'dig a hole'
3183,0,1,7,8,1.125,0.1336306209562122,560,world's first mancave
3183,0,1,7,8,1.125,0.1336306209562122,560,Windows would make eloping a lot easier than tunneling.
3183,0,1,7,8,1.125,0.1336306209562122,560,"Yea, I guess caveman has a better ring to it than holeman"
3183,0,1,7,8,1.125,0.1336306209562122,560,Do you think he meant yesterday?
3183,0,1,7,8,1.125,0.1336306209562122,560,Remind me again of the advantages of garden apartment over lobby-level apartment living.
3183,0,1,7,8,1.125,0.1336306209562122,560,Stubborn cave man. I can't wait to see what the cat drags in.
3183,0,1,7,8,1.125,0.1336306209562122,560,He helped dig the hole and now he won't sit in it?
3183,0,1,7,8,1.125,0.1336306209562122,560,"But the agent said, ‘Sunken living rooms are in, and caves are so 10,000 B.C.’"
3183,0,1,7,8,1.125,0.1336306209562122,560,Your ex-husband sure had a good lawyer.
3183,0,1,7,8,1.125,0.1336306209562122,560,I say we do a forward roll.
