target_id,rank,funny,somewhat_funny,unfunny,count,score,precision,contest,caption
633,2449,1,3,47,51,1.0980392156862746,0.050525877359706366,598,It's not St. Patrick's Day?! Oh I do feel a bit of a fool.......
182,2449,0,5,46,51,1.0980392156862746,0.042054138410837674,598,Now you're trolling us.
117,2449,0,5,46,51,1.0980392156862746,0.042054138410837674,598,It's nice to see you. Does your grandma miss me?
844,2449,0,5,46,51,1.0980392156862746,0.042054138410837674,598,You can come down now. The statute of limitation has expired.
2810,2462,0,5,47,52,1.0961538461538463,0.04128055232750756,598,To be free you must meditate on the color of your ego.
2579,2462,1,3,48,52,1.0961538461538463,0.049580558825364524,598,I'm afraid somebody might be looking.
1611,2464,0,4,41,45,1.0888888888888888,0.042902546629485463,598,"Ah my son, there's no secret, it's all in the air!"
1324,2465,1,2,43,46,1.0869565217391304,0.0522543663110723,598,Haven't you ever seen a green hemorrhoid before?
1412,2465,1,2,43,46,1.0869565217391304,0.0522543663110723,598,"To help strengthen my core, why do you ask?"
1416,2465,1,2,43,46,1.0869565217391304,0.0522543663110723,598,"Most of my life I thought it was the sun. Now I know it's a Greyplatz 2100 Exercise Ball, available for $14.99 from Amazon."
1962,2465,0,4,42,46,1.0869565217391304,0.04200399056866503,598,The North Pole will never be the same.
1288,2465,1,2,43,46,1.0869565217391304,0.0522543663110723,598,What do you think of the view?
2897,2465,0,4,42,46,1.0869565217391304,0.04200399056866503,598,I need help in finding a setting for this emerald.
1576,2465,0,4,42,46,1.0869565217391304,0.04200399056866503,598,"Can't help you, son. I sold the rights to Larry."
1613,2465,0,4,42,46,1.0869565217391304,0.04200399056866503,598,My abs versus your legs.
1663,2465,0,4,42,46,1.0869565217391304,0.04200399056866503,598,And I was hoping you'd brought chairs
1854,2465,0,4,42,46,1.0869565217391304,0.04200399056866503,598,"Please, try to get past me and my extremely green work out ball."
1267,2465,0,4,42,46,1.0869565217391304,0.04200399056866503,598,I offer you peace. I offer you wisdom. And I offer you a discount on stability balls.
1319,2465,1,2,43,46,1.0869565217391304,0.0522543663110723,598,Toome really knows how to handle the luggage.
2059,2465,0,4,42,46,1.0869565217391304,0.04200399056866503,598,I can assure you that the meaning of life does not involve chewing a lot of sour apple bubble gum.
2336,2465,1,2,43,46,1.0869565217391304,0.0522543663110723,598,I take it you forgot the giant martini glass?
2248,2465,0,4,42,46,1.0869565217391304,0.04200399056866503,598,"Yes, of course it's a green billiard ball, my son. But what does that tell you?"
2396,2465,2,0,44,46,1.0869565217391304,0.06080051293740008,598,Got a light?
2447,2465,1,2,43,46,1.0869565217391304,0.0522543663110723,598,It’s a green thing. You wouldn’t understand.
2464,2465,0,4,42,46,1.0869565217391304,0.04200399056866503,598,Even a whoopee cushion can be re-purposed.
2643,2465,1,2,43,46,1.0869565217391304,0.0522543663110723,598,"""Oh well then! Golly gee! Of course I'll come back!"
2647,2465,0,4,42,46,1.0869565217391304,0.04200399056866503,598,"Bouncy, bouncy, bouncy."
2879,2465,1,2,43,46,1.0869565217391304,0.0522543663110723,598,"Yea, I know. Most goiters are found in the neck."
1235,2465,0,4,42,46,1.0869565217391304,0.04200399056866503,598,The name's Oyl. Ahliv Oyl
2852,2465,1,2,43,46,1.0869565217391304,0.0522543663110723,598,Ruth Bader Ginsburg has nothing on me.
2805,2465,0,4,42,46,1.0869565217391304,0.04200399056866503,598,Greenpeas lowers a monster pea very New Year's Eve.
2792,2465,0,4,42,46,1.0869565217391304,0.04200399056866503,598,Great for my hemorrhoids!
2784,2465,0,4,42,46,1.0869565217391304,0.04200399056866503,598,"Now, to achieve full enlightenment, you must first practice your balance skills in order to increase resiliency. Do this by sitting on an exercise ball."
2083,2465,0,4,42,46,1.0869565217391304,0.04200399056866503,598,The path to self-righteousness begins with an exercise ball.
1150,2465,0,4,42,46,1.0869565217391304,0.04200399056866503,598,You gotta call the shot. Did you bring a cue?
1565,2465,0,4,42,46,1.0869565217391304,0.04200399056866503,598,"Oh this? It was a gift from a pair of Master Yogis from the Santa Cruz Mountains of California. Kundalini support, I guess..."
1098,2465,0,4,42,46,1.0869565217391304,0.04200399056866503,598,"For a long life always keep your eye and, on occasion, buttocks on the ball."
1143,2465,1,2,43,46,1.0869565217391304,0.0522543663110723,598,Whazzup
0,2465,0,4,42,46,1.0869565217391304,0.04200399056866503,598,We always fly economy.
55,2465,0,4,42,46,1.0869565217391304,0.04200399056866503,598,The airline was overbooked so I volunteered to drag him off.
104,2465,0,4,42,46,1.0869565217391304,0.04200399056866503,598,I’m getting tired of carrying around all this baggage.
200,2465,0,4,42,46,1.0869565217391304,0.04200399056866503,598,Is this the Himalayan yoga session?
224,2465,0,4,42,46,1.0869565217391304,0.04200399056866503,598,Don’t you hate people who bring a crying kid and an unruly service dog on board!
260,2465,0,4,42,46,1.0869565217391304,0.04200399056866503,598,When they're over 60 lbs I'll have to pay the freight rate.
309,2465,0,4,42,46,1.0869565217391304,0.04200399056866503,598,It's the key to inner balance.
497,2465,0,4,42,46,1.0869565217391304,0.04200399056866503,598,"Stay thirty, my friend."
555,2465,0,4,42,46,1.0869565217391304,0.04200399056866503,598,You found me. You get one answer... to any question you have.” “Wait... are you actually The Guru?” “Yep.
186,2465,1,2,43,46,1.0869565217391304,0.0522543663110723,598,I am the Oracle of Limes...
609,2465,1,2,43,46,1.0869565217391304,0.0522543663110723,598,Be like me and find your own color when you decide to run for the Senate.
1081,2465,1,2,43,46,1.0869565217391304,0.0522543663110723,598,A few bounces a day keep the tourists away
1024,2465,0,4,42,46,1.0869565217391304,0.04200399056866503,598,A wireless fitness tracker would be a lovely gift for an old sage.
1015,2465,1,2,43,46,1.0869565217391304,0.0522543663110723,598,It's my yogi ball.
762,2465,1,2,43,46,1.0869565217391304,0.0522543663110723,598,"No, it's a ripe watermelon."
1028,2465,1,2,43,46,1.0869565217391304,0.0522543663110723,598,Envy is considered one of the original sins
685,2465,0,4,42,46,1.0869565217391304,0.04200399056866503,598,Who ever would have thought that reaching nirvana included being allowed to retain your favorite stress ball?
668,2465,0,4,42,46,1.0869565217391304,0.04200399056866503,598,"Now that you ask with your one permitted question, this marvelous exercise ball only cost me $10, but the shipping cost $80 because I had to have it shipped already inflated! Next!!"
578,2465,0,4,42,46,1.0869565217391304,0.04200399056866503,598,Robe-al warming is real.
693,2465,1,2,43,46,1.0869565217391304,0.0522543663110723,598,Helps me work on my core while contemplating my navel. I got it on Amazon Prime — it was here in less than 2 hours.
2664,2516,0,4,43,47,1.0851063829787233,0.041142194186747603,598,The secret of life? Yes: it's a ball of cherries.
403,2516,1,2,44,47,1.0851063829787233,0.05116394748945358,598,He sleeps better in the overhead compartment
2502,2516,0,4,43,47,1.0851063829787233,0.041142194186747603,598,Think green and bounce back.
1674,2516,1,2,44,47,1.0851063829787233,0.05116394748945358,598,"Actually, I’ve been measuring the effects of Global Warming"
1560,2516,0,4,43,47,1.0851063829787233,0.041142194186747603,598,I hope you brought some green ball remover.
1446,2516,0,4,43,47,1.0851063829787233,0.041142194186747603,598,Your here for the SLIDE???
910,2516,0,4,43,47,1.0851063829787233,0.041142194186747603,598,The guys from corporate sent this to me.
631,2516,0,4,43,47,1.0851063829787233,0.041142194186747603,598,I used to have a red one and pretend they where a butt
366,2516,1,2,44,47,1.0851063829787233,0.05116394748945358,598,Has the blank slate ever been more oppressive?
2795,2516,1,2,44,47,1.0851063829787233,0.05116394748945358,598,Isn't possession nine tenths of the law?
156,2516,0,4,43,47,1.0851063829787233,0.041142194186747603,598,I used to be green with envy. Now I'm on a roll.
183,2516,1,2,44,47,1.0851063829787233,0.05116394748945358,598,Beware the nonconformist.
1048,2516,1,2,44,47,1.0851063829787233,0.05116394748945358,598,Want to be featured on my blog? Starting at 5.99$*.
126,2516,1,2,44,47,1.0851063829787233,0.05116394748945358,598,I think the 'white out' will close school today.
2230,2530,1,2,45,48,1.0833333333333333,0.05011806391880343,598,"Yes, you could say my weary wonderer, that teal IS the color of life."
1045,2530,0,4,44,48,1.0833333333333333,0.040314953903908046,598,Life is a beach!
2220,2530,1,2,45,48,1.0833333333333333,0.05011806391880343,598,"The question is not, 'Why am I sitting on a balloon?'. The question is, uuuhh ..... something else. Yes, that's the ticket."
2614,2533,1,2,46,49,1.0816326530612246,0.049114044483651885,598,The mayor of Portlandia got the idea from me.
2088,2534,0,3,40,43,1.069767441860465,0.03930950021993099,598,"The key to life, I have found, is to do yoga exercises every morning."
2040,2534,1,1,41,43,1.069767441860465,0.051503946641122844,598,I see you have green
2004,2534,0,3,40,43,1.069767441860465,0.03930950021993099,598,"When pondering the Meaning of Life, I advise a cush for the tush."
1820,2534,0,3,40,43,1.069767441860465,0.03930950021993099,598,"Say quick, I bid thee say— What manner of man art thou?"
1715,2534,1,1,41,43,1.069767441860465,0.051503946641122844,598,Next time get a receipt.
1588,2534,1,1,41,43,1.069767441860465,0.051503946641122844,598,"What can I say, dude; green's my favorite color!"
2903,2534,1,1,41,43,1.069767441860465,0.051503946641122844,598,Get your own damn ball.
1575,2534,0,3,40,43,1.069767441860465,0.03930950021993099,598,You want to see my trick shot?
1431,2534,1,1,41,43,1.069767441860465,0.051503946641122844,598,"Sorry, but I just let go a kale fart!"
1405,2534,0,3,40,43,1.069767441860465,0.03930950021993099,598,That’s what I’m talking about: giant martinis. You don’t think this is for me do you?
1367,2534,0,3,40,43,1.069767441860465,0.03930950021993099,598,Your mistake is that you assume cavemen aren’t much further evolved than the rest of humanity.
1351,2534,0,3,40,43,1.069767441860465,0.03930950021993099,598,no more back pain
1347,2534,0,3,40,43,1.069767441860465,0.03930950021993099,598,We didn't go Green; we went Mold.
2144,2534,0,3,40,43,1.069767441860465,0.03930950021993099,598,Nope not here. He is off writing questions and answers for Jepordy
2253,2534,0,3,40,43,1.069767441860465,0.03930950021993099,598,I remember when Shawshank Redemption got greenlighted.
2387,2534,0,3,40,43,1.069767441860465,0.03930950021993099,598,"To find true happiness, you must give up all material things...I've heard."
2332,2534,0,3,40,43,1.069767441860465,0.03930950021993099,598,"Sorry, the registration is full for our art class."
2676,2534,1,1,41,43,1.069767441860465,0.051503946641122844,598,It helps you digest the meaning of life.
2473,2534,0,3,40,43,1.069767441860465,0.03930950021993099,598,"I'm sorry sir, but with the difficulty protecting what little green space I have, I can't imagine what future generations will face."
2547,2534,0,3,40,43,1.069767441860465,0.03930950021993099,598,It turns out Gwyneth Paltrow really knows what she's talking about.
2555,2534,0,3,40,43,1.069767441860465,0.03930950021993099,598,"Now if you'll kindly supply a match, we will both discover the widsom you seek!"
2570,2534,0,3,40,43,1.069767441860465,0.03930950021993099,598,I have found the meaning of life and it is surprisingly doing pilates once a day and it's pretty good for back pain too.
2606,2534,0,3,40,43,1.069767441860465,0.03930950021993099,598,"The secret to life is not found climbing rocks, but by engaging your fore."
2631,2534,0,3,40,43,1.069767441860465,0.03930950021993099,598,"Two day free shipping, and I don't even have to leave my cave!"
2673,2534,0,3,40,43,1.069767441860465,0.03930950021993099,598,Any provisions would enhance the view.
1330,2534,0,3,40,43,1.069767441860465,0.03930950021993099,598,"Well, it's ergonomic and green. So eco wise, very friendly."
2679,2534,0,3,40,43,1.069767441860465,0.03930950021993099,598,"Finders keepers, losers weepers."
2745,2534,0,3,40,43,1.069767441860465,0.03930950021993099,598,Green M&Ms make you hoary.
2845,2534,0,3,40,43,1.069767441860465,0.03930950021993099,598,I got it in on Amazon with free shipping.
2853,2534,0,3,40,43,1.069767441860465,0.03930950021993099,598,"Oy, these cave floors are murder on my arches."
2329,2534,0,3,40,43,1.069767441860465,0.03930950021993099,598,"No more rock climbing for me, son. Sitting is much easier."
2519,2534,1,1,41,43,1.069767441860465,0.051503946641122844,598,Would you like to stay for some green eggs and ham?
1301,2534,0,3,40,43,1.069767441860465,0.03930950021993099,598,So the meaning of life is to sit comfortably?
1266,2534,0,3,40,43,1.069767441860465,0.03930950021993099,598,It’s a sculpture; the Green Revolution.
1292,2534,0,3,40,43,1.069767441860465,0.03930950021993099,598,I got the jumbo deluxe stress ball at a Black Friday sale.
16,2534,1,1,41,43,1.069767441860465,0.051503946641122844,598,travelin will be harder when the new baby comes.
27,2534,1,1,41,43,1.069767441860465,0.051503946641122844,598,"Sure, it's a struggle getting through security. But I'm guaranteed an entire row of seats on a long flight!"
92,2534,0,3,40,43,1.069767441860465,0.03930950021993099,598,"So, you say you've tried the new idea proof formula?"
132,2534,0,3,40,43,1.069767441860465,0.03930950021993099,598,I TOLD MY WIFE TO CALL UBER.
203,2534,1,1,41,43,1.069767441860465,0.051503946641122844,598,"I assure you we're not trying to be intrusive, only mystical, with this tiny question mark, and that's why we made it so small."
249,2534,0,3,40,43,1.069767441860465,0.03930950021993099,598,So much easier than a shoe.
256,2534,0,3,40,43,1.069767441860465,0.03930950021993099,598,Surprise! I brought the whole family for this girl’s trip.
344,2534,0,3,40,43,1.069767441860465,0.03930950021993099,598,"I guess in some ways our past does follow us, but I feel that I’m over that now. I can’t wait to have a week alone with you!"
407,2534,0,3,40,43,1.069767441860465,0.03930950021993099,598,The fee is refundable if you don't claim your baggage.
561,2534,0,3,40,43,1.069767441860465,0.03930950021993099,598,"I call it a 'Yogi' ball, get it? Yogi ball"
279,2534,0,3,40,43,1.069767441860465,0.03930950021993099,598,/blaGNk/
697,2534,0,3,40,43,1.069767441860465,0.03930950021993099,598,Greetings kind sir. Might thee have a tube of Preparation H ointment in thy backpack? Tis a great bother to bounce whilst my bottom is blazing afire. Bless you!
1189,2534,0,3,40,43,1.069767441860465,0.03930950021993099,598,Sing it with me:'wouldya like to ride on my beautiful green balloon...
1168,2534,0,3,40,43,1.069767441860465,0.03930950021993099,598,"Step back so I can see you better, I am far sighted."
654,2534,0,3,40,43,1.069767441860465,0.03930950021993099,598,Nice chair. Let’s get one for the house.
